time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
135,576,552960,-2.58312855,959,100.37,-0.06540054827928543,0.032921568,0.9525515139102936,-0.035889860040333586,0.2896728515625,1340,0.0031199663825645985,0.2,0.0003,-1.6551730737090111,,
136,580,557056,-2.61776362,959,99.96,-0.054604485630989075,0.034182392,0.9473721496760845,-0.039495866407378344,0.2923583984375,1350,0.0029852408991246195,0.2,0.0003,-1.611138542741537,,
,,560000,,,,-0.06661542505025864,0.035141453,0.9419685155153275,-0.03874326061923057,0.3021728515625,1360,0.0035706757918887886,0.2,0.0003,-1.6040930848568677,-2.2543743999999997,92.6
137,585,561152,-2.56204793,959,99.93,,,,,,,,,,,,
138,589,565248,-2.58515445,959,101.0,-0.06140931695699692,0.03548012,0.9412420354783535,-0.03873749985432369,0.3178466796875,1370,0.003799062153757404,0.2,0.0003,-1.5976687610149383,,
139,593,569344,-2.5807153100000004,959,101.02,-0.07593002170324326,0.032409094,0.9569794535636902,-0.03905485735813272,0.297119140625,1380,0.0037490335242182484,0.2,0.0003,-1.6481727102771402,,
140,597,573440,-2.58949424,960,100.81,-0.037693195044994354,0.033576183,0.9668128751218319,-0.03921851856030116,0.30546875,1390,0.002956102169719088,0.2,0.0003,-1.6048845956102014,,
141,601,577536,-2.62263785,960,101.01,-0.04149369150400162,0.03348702,0.9585727788507938,-0.04404611852150993,0.30517578125,1400,0.00299165684309628,0.2,0.0003,-1.5926981013268233,,
,,580000,,,,-0.08181269466876984,0.0315592,0.962380938231945,-0.03617570048008929,0.29775390625,1410,0.0027198006013350096,0.2,0.0003,-1.5869041254743934,-2.2817704,91.8
142,605,581632,-2.6258234899999997,960,100.82,,,,,,,,,,,,
143,609,585728,-2.6528717800000003,960,101.5,-0.08303262293338776,0.031977344,0.9665813632309437,-0.039046503018471415,0.2847412109375,1420,0.002781491005589487,0.2,0.0003,-1.5958253607153892,,
144,613,589824,-2.57920359,961,100.52,-0.05692540481686592,0.031861395,0.9578090831637383,-0.036680647635148486,0.2990966796875,1430,0.002968253298149648,0.2,0.0003,-1.6033436123281717,,
145,617,593920,-2.55184497,961,100.44,-0.06237493455410004,0.03418144,0.9531969204545021,-0.031694675028848,0.308447265625,1440,0.0031114812284613437,0.2,0.0003,-1.5955174436792732,,
146,621,598016,-2.52967083,961,100.77,-0.04505603387951851,0.035472605,0.9522463902831078,-0.03653888369553897,0.2918701171875,1450,0.0028610412343368806,0.2,0.0003,-1.5608758060261607,,
,,600000,,,,-0.05614529922604561,0.038681548,0.9632831439375877,-0.04206475511782628,0.3071533203125,1460,0.002978535754846234,0.2,0.0003,-1.6052075454965233,-2.3304172,96.6
147,626,602112,-2.49087275,961,100.28,,,,,,,,,,,,
148,630,606208,-2.4897947300000003,961,101.06,-0.060908202081918716,0.03420864,0.9629089422523975,-0.03894112757989206,0.292578125,1470,0.0027565169814806724,0.2,0.0003,-1.6188821090385317,,
149,634,610304,-2.53685722,962,101.54,-0.04843151196837425,0.039257955,0.967771653085947,-0.03713935723535542,0.3253662109375,1480,0.0025240482220397096,0.2,0.0003,-1.564984748698771,,
150,638,614400,-2.58548183,962,101.72,-0.04896247386932373,0.032647233,0.9643707573413849,-0.03615149323959486,0.3039306640625,1490,0.0022900970241607867,0.2,0.0003,-1.5468045631423593,,
151,642,618496,-2.6338119399999997,962,102.78,-0.04643280431628227,0.036022883,0.9553000517189503,-0.037465184315078656,0.3019775390625,1500,0.003918868919845409,0.2,0.0003,-1.5211637111380696,,
,,620000,,,,-0.07114562392234802,0.034257084,0.9686646983027458,-0.038823744325054574,0.2994384765625,1510,0.0025773175793801784,0.2,0.0003,-1.5281189065426588,-1.8856016,87.2
152,646,622592,-2.57007144,962,101.76,,,,,,,,,,,,
153,650,626688,-2.48992339,962,100.3,-0.06359902024269104,0.032610912,0.9559032246470451,-0.036316472597900426,0.2915771484375,1520,0.002986495884215401,0.2,0.0003,-1.5601732324808837,,
154,654,630784,-2.52711616,963,100.36,-0.06663738191127777,0.03270393,0.9542664736509323,-0.03597659947445209,0.3040771484375,1530,0.0032374313726904803,0.2,0.0003,-1.5228274259716272,,
155,658,634880,-2.53415424,963,100.65,-0.05184917524456978,0.03574471,0.9618422612547874,-0.035111700710695005,0.2985595703125,1540,0.002776926696878945,0.2,0.0003,-1.5347840625792741,,
156,662,638976,-2.5756854899999997,963,101.67,-0.06318381428718567,0.036851414,0.9664485156536102,-0.03721298534801463,0.295263671875,1550,0.0028879072960990015,0.2,0.0003,-1.5148358622565865,,
,,640000,,,,-0.06049700826406479,0.034560215,0.9650876484811306,-0.03682004213405889,0.2853515625,1560,0.0024033796441472076,0.2,0.0003,-1.4885058809071778,-2.0470512,90.8
157,667,643072,-2.5650816099999996,963,101.08,,,,,,,,,,,,
158,671,647168,-2.62401165,963,100.64,-0.06458419561386108,0.034698848,0.9522940143942833,-0.03639744142928976,0.2891357421875,1570,0.0031694072441496245,0.2,0.0003,-1.4897230669856072,,
159,675,651264,-2.61501476,963,99.85,-0.0649566799402237,0.03423862,0.9664155729115009,-0.038161087984917685,0.2898193359375,1580,0.0025323596044472653,0.2,0.0003,-1.5074431076645851,,
160,679,655360,-2.57692329,963,99.37,-0.050482504069805145,0.0392982,0.9634834937751293,-0.036949276609084335,0.3014404296875,1590,0.002690007110595616,0.2,0.0003,-1.4859669670462607,,
161,684,659456,-2.54311666,963,100.15,-0.05450465902686119,0.0346194,0.9477547481656075,-0.03522925644319912,0.2806640625,1600,0.0036449391412133993,0.2,0.0003,-1.4887863861396908,,
,,660000,,,,-0.09573587030172348,0.034097247,0.9561622887849808,-0.03732202072387736,0.30107421875,1610,0.0034057154294714564,0.2,0.0003,-1.4987190840765834,-2.1982274,94.8
162,688,663552,-2.55398044,963,100.55,,,,,,,,,,,,
163,692,667648,-2.54463287,963,100.24,-0.060716662555933,0.03699187,0.9580160938203335,-0.03674600240228756,0.2936767578125,1620,0.0034695089916567667,0.2,0.0003,-1.4593934051692485,,
164,696,671744,-2.53872605,963,100.82,-0.05360953137278557,0.03543442,0.9763737302273512,-0.04178988161074813,0.3050537109375,1630,0.0023940309908539346,0.2,0.0003,-1.474138356000185,,
165,701,675840,-2.4934419400000003,964,100.75,-0.0653599351644516,0.03471507,0.955349262803793,-0.03449951478905859,0.2866455078125,1640,0.002952655922854319,0.2,0.0003,-1.478993314318359,,
166,705,679936,-2.52281369,964,99.69,-0.05798308923840523,0.036775704,0.9626726396381855,-0.0353575586763327,0.290283203125,1650,0.0027003604187484597,0.2,0.0003,-1.4785604808479547,,
,,680000,,,,-0.07423629611730576,0.03604321,0.9558189623057842,-0.03783542974633747,0.29990234375,1660,0.0030678091653498995,0.2,0.0003,-1.5035960275679827,-2.0973272,92.2
167,710,684032,-2.5605724100000002,963,100.38,,,,,,,,,,,,
168,714,688128,-2.5924530800000003,963,100.64,-0.05498579889535904,0.035556097,0.9405107721686363,-0.03367094969435129,0.289453125,1670,0.004052860661158775,0.2,0.0003,-1.5140398487448692,,
169,718,692224,-2.56602051,963,101.71,-0.08006219565868378,0.033055373,0.9661893136799335,-0.03733280862506945,0.2899169921875,1680,0.0036182896071295543,0.2,0.0003,-1.4948282266035675,,
170,723,696320,-2.59230856,962,101.55,-0.0557086318731308,0.042296465,0.9636603519320488,-0.04128309467632789,0.31162109375,1690,0.0034185150665507536,0.2,0.0003,-1.5385504456236958,,
,,700000,,,,-0.062055569142103195,0.035040773,0.9510453119874,-0.035839169281098295,0.2952880859375,1700,0.0034387345051982267,0.2,0.0003,-1.4833896877244115,-1.9327246000000002,92.6
171,728,700416,-2.5925873499999996,961,101.57,,,,,,,,,,,,
172,732,704512,-2.50345475,961,100.73,-0.05025593191385269,0.034966335,0.9563578329980373,-0.03766403408444603,0.2938232421875,1710,0.0034828936562007586,0.2,0.0003,-1.4625706478953362,,
173,737,708608,-2.5393859400000003,961,102.23,-0.039730142802000046,0.03649374,0.9368273019790649,-0.03318777383901761,0.2836181640625,1720,0.003749197909837676,0.2,0.0003,-1.459937348589301,,
174,741,712704,-2.56788905,961,102.89,-0.04906997084617615,0.036246374,0.9588406793773174,-0.03765862415602896,0.2987060546875,1730,0.0028967114427359774,0.2,0.0003,-1.4584769984707235,,
175,745,716800,-2.54471539,961,102.24,-0.0740886777639389,0.03567425,0.9701285269111395,-0.04000777292276325,0.28916015625,1740,0.002810657772079139,0.2,0.0003,-1.4568946707993746,,
,,720000,,,,-0.06662049889564514,0.034216896,0.9657748490571976,-0.03645962448281352,0.2847412109375,1750,0.002643582016207802,0.2,0.0003,-1.4234813189134001,-1.9478124,92.2
176,750,720896,-2.5040198399999998,960,100.69,,,,,,,,,,,,
177,754,724992,-2.4752791199999997,960,100.58,-0.0689021572470665,0.034856934,0.9625353589653969,-0.03625808996475825,0.29423828125,1760,0.0028838690945121926,0.2,0.0003,-1.43230299949646,,
178,759,729088,-2.49598434,960,100.87,-0.07934296876192093,0.034981944,0.9534351266920567,-0.03305488713522209,0.285400390625,1770,0.0032932852708654537,0.2,0.0003,-1.4280535757541657,,
179,763,733184,-2.46015245,960,100.06,-0.03528319299221039,0.037097067,0.9504904672503471,-0.03550503260557889,0.2895263671875,1780,0.003570985299120366,0.2,0.0003,-1.400183254107833,,
180,767,737280,-2.5332718,960,100.95,-0.06949592381715775,0.037465964,0.9629904218018055,-0.040201065142900914,0.2940185546875,1790,0.00374744670734799,0.2,0.0003,-1.4094857186079026,,
,,740000,,,,-0.08793598413467407,0.033567205,0.9655097909271717,-0.03766662991038174,0.29150390625,1800,0.0034233326404319087,0.2,0.0003,-1.4215999437496065,-1.9016808,91.6
181,772,741376,-2.5890016100000004,959,101.12,,,,,,,,,,,,
182,776,745472,-2.56832186,959,100.78,-0.04601287469267845,0.033866122,0.9696885850280523,-0.03894048874863074,0.291748046875,1810,0.0030617436355896642,0.2,0.0003,-1.3998835587874054,,
183,780,749568,-2.5997795299999997,959,101.79,-0.07597551494836807,0.0354019,0.9662119448184967,-0.03966962776103174,0.2877685546875,1820,0.0036531758682940563,0.2,0.0003,-1.410183869674802,,
184,785,753664,-2.5655655100000003,959,102.07,-0.06684796512126923,0.0341885,0.9660521820187569,-0.03761877395591,0.2931884765625,1830,0.0033321991720185904,0.2,0.0003,-1.3831589680165053,,
185,789,757760,-2.5518143299999996,959,102.17,-0.054442521184682846,0.039512172,0.9574261121451855,-0.03590911710707587,0.311572265625,1840,0.0032341887943402982,0.2,0.0003,-1.3872098736464977,,
,,760000,,,,-0.06302820891141891,0.035932787,0.9568986594676971,-0.03509993313928135,0.290380859375,1850,0.0033074073618081456,0.2,0.0003,-1.379643670283258,-1.9470018,91.0
186,794,761856,-2.55418017,958,102.64,,,,,,,,,,,,
187,799,765952,-2.5439254700000005,958,101.8,-0.03720620647072792,0.04092288,0.9477335214614868,-0.033186609305994354,0.2983642578125,1860,0.0038138774443723378,0.2,0.0003,-1.3786273885518312,,
188,803,770048,-2.58460898,958,102.49,-0.07355375587940216,0.036037274,0.9590780921280384,-0.03618257002599421,0.2824462890625,1870,0.002903561740549776,0.2,0.0003,-1.3630655840039254,,
189,807,774144,-2.5732272999999997,958,102.45,-0.06258801370859146,0.038303673,0.9665922969579697,-0.03571496330114314,0.3039306640625,1880,0.0029379639370745282,0.2,0.0003,-1.3486480668187142,,
190,811,778240,-2.55651596,958,102.25,-0.05569630116224289,0.037719406,0.966658428311348,-0.038150296267849625,0.305810546875,1890,0.003145686350944743,0.2,0.0003,-1.3404697440564632,,
,,780000,,,,-0.07323163747787476,0.033715412,0.9493146575987339,-0.030356874108474586,0.2712646484375,1900,0.0036711905256197495,0.2,0.0003,-1.2877553049474955,-1.8248962,92.0
191,816,782336,-2.4948756899999998,958,100.76,,,,,,,,,,,,
192,820,786432,-2.46722819,958,100.31,-0.07191827893257141,0.036108762,0.9677858054637909,-0.035714040976017714,0.283349609375,1910,0.003125672440910421,0.2,0.0003,-1.274902063421905,,
193,824,790528,-2.50087333,958,101.37,-0.04788093641400337,0.035059992,0.9575124010443687,-0.035764175531221555,0.2730712890625,1920,0.0032077971798571527,0.2,0.0003,-1.2796215726062656,,
194,829,794624,-2.4557803299999996,958,100.75,-0.05481947213411331,0.035262354,0.9501725547015667,-0.03515069212589879,0.2869384765625,1930,0.003387658654810366,0.2,0.0003,-1.2823006393387915,,
195,833,798720,-2.47247475,958,100.89,-0.041992928832769394,0.034672942,0.9543764367699623,-0.03313285527547123,0.28681640625,1940,0.0029425382158478897,0.2,0.0003,-1.2684053679928184,,
,,800000,,,,-0.0299365371465683,0.040942043,0.9535623230040073,-0.032027079488761954,0.2991943359375,1950,0.002782398067665781,0.2,0.0003,-1.2524090738967062,-2.0426632000000002,96.4
196,838,802816,-2.4969856999999998,957,101.04,,,,,,,,,,,,
197,844,806912,-2.4744412,955,100.81,-0.06524748355150223,0.03642162,0.960294783115387,-0.032254062713036546,0.2900634765625,1960,0.003349237313341291,0.2,0.0003,-1.2258686729706825,,
198,848,811008,-2.47247094,955,101.12,-0.06463031470775604,0.037159853,0.9616159275174141,-0.03048441983264638,0.27802734375,1970,0.0031339894591837945,0.2,0.0003,-1.2523915022611618,,
199,853,815104,-2.42788397,954,100.54,-0.06148429214954376,0.037590664,0.96412143856287,-0.03250972635869402,0.2926025390625,1980,0.0030202917932001584,0.2,0.0003,-1.2256144938990474,,
200,858,819200,-2.51895701,954,101.55,-0.0817987471818924,0.035736393,0.9690419100224972,-0.03441939423064468,0.2818115234375,1990,0.002671514255416696,0.2,0.0003,-1.2374915014952421,,
,,820000,,,,-0.06763410568237305,0.039069884,0.9705974292010069,-0.036830537275091044,0.293359375,2000,0.0028430548003598234,0.2,0.0003,-1.262305110692978,-2.091711,97.4
201,863,823296,-2.5082029,953,100.96,,,,,,,,,,,,
202,867,827392,-2.52161978,953,101.01,-0.032469846308231354,0.036064208,0.9666229262948036,-0.03202518096150016,0.2744384765625,2010,0.002920282417562703,0.2,0.0003,-1.1894510046578943,,
203,871,831488,-2.52366743,953,101.75,-0.04694374278187752,0.037614044,0.9627867080271244,-0.03596258426987333,0.289794921875,2020,0.003534850330470363,0.2,0.0003,-1.2287177231162787,,
204,876,835584,-2.51212657,953,101.85,-0.07537221163511276,0.036443524,0.9580994807183743,-0.035306394348299366,0.2775390625,2030,0.0031453826763026883,0.2,0.0003,-1.2086904059164225,,
205,880,839680,-2.4961888199999995,953,101.35,-0.06517108529806137,0.040413957,0.9559376314282417,-0.032180592644726856,0.277685546875,2040,0.0035488459827320183,0.2,0.0003,-1.2226769673638045,,
,,840000,,,,-0.07430437207221985,0.036133267,0.9451810382306576,-0.030883392196847125,0.2845458984375,2050,0.003978654757975164,0.2,0.0003,-1.238123326189816,-2.1762764,95.6
206,884,843776,-2.51292315,953,100.75,,,,,,,,,,,,
207,889,847872,-2.60171757,953,100.87,-0.06266355514526367,0.04146669,0.9514917843043804,-0.03324038683131221,0.2865234375,2060,0.003974556138200569,0.2,0.0003,-1.2106021538376808,,
208,893,851968,-2.6623986000000004,953,101.59,-0.07563992589712143,0.03466416,0.9595328606665134,-0.032495867779653055,0.2900146484375,2070,0.00306867925246479,0.2,0.0003,-1.2167475568130612,,
209,897,856064,-2.57517431,953,101.36,-0.0780903771519661,0.037316993,0.972644479945302,-0.03692104718684277,0.2824462890625,2080,0.002447391878831695,0.2,0.0003,-1.2011926233768464,,
,,860000,,,,-0.0758625939488411,0.034150496,0.9675800502300262,-0.033530491635610817,0.274951171875,2090,0.0032303375639457952,0.2,0.0003,-1.1848271421156824,-2.1191282,89.6
210,902,860160,-2.50664213,953,99.85,,,,,,,,,,,,
211,906,864256,-2.50981489,953,100.97,-0.030505258589982986,0.03752944,0.9626221992075443,-0.03419453288697696,0.2879638671875,2100,0.0033867336735056595,0.2,0.0003,-1.1680666944012046,,
212,910,868352,-2.4621638900000002,953,101.02,-0.05555077642202377,0.036253624,0.9584391936659813,-0.03419494119807496,0.2763427734375,2110,0.003351565937100531,0.2,0.0003,-1.1756851649843156,,
213,914,872448,-2.4773492999999998,953,101.28,-0.046488307416439056,0.040369704,0.9598873816430569,-0.032249859999137695,0.2872802734375,2120,0.003555992527981289,0.2,0.0003,-1.1950718220323324,,
214,919,876544,-2.4901942200000002,953,100.95,-0.043116822838783264,0.03760103,0.9577292688190937,-0.035611115792926286,0.292919921875,2130,0.003409623226434633,0.2,0.0003,-1.2244153011590242,,
,,880000,,,,-0.07012657821178436,0.035699964,0.9646781049668789,-0.034797127277124675,0.2879638671875,2140,0.0030461678680694603,0.2,0.0003,-1.2275948036462068,-2.2791045999999997,102.2
215,924,880640,-2.49343524,953,100.73,,,,,,,,,,,,
216,928,884736,-2.4876003699999996,952,101.3,-0.06571817398071289,0.036000095,0.9633670672774315,-0.033827652454783676,0.27197265625,2150,0.0035063924878159015,0.2,0.0003,-1.193265884835273,,
217,932,888832,-2.4649096200000002,952,100.88,-0.05994880199432373,0.038336106,0.9571753703057766,-0.032919277847395276,0.2803466796875,2160,0.003414047124624631,0.2,0.0003,-1.1675939232110977,,
218,936,892928,-2.4842051100000004,953,100.38,-0.05195224657654762,0.038081568,0.9545372538268566,-0.03436690140515566,0.2916015625,2170,0.003681994061480509,0.2,0.0003,-1.1858194509521127,,
219,941,897024,-2.5541731100000002,953,101.15,-0.04218773543834686,0.035467908,0.9589542597532272,-0.033517695094633385,0.2771240234375,2180,0.0035231623784056864,0.2,0.0003,-1.1634269752539694,,
,,900000,,,,-0.055233653634786606,0.03724785,0.9738110210746527,-0.039197250594224894,0.288427734375,2190,0.002531633856233384,0.2,0.0003,-1.1646481156349182,-1.5757337999999999,84.6
220,945,901120,-2.57223784,952,101.57,,,,,,,,,,,,
221,949,905216,-2.56911219,953,102.12,-0.06691227853298187,0.033301227,0.9625831618905067,-0.03177209391651559,0.2652587890625,2200,0.003174574116474105,0.2,0.0003,-1.1400848470628262,,
222,953,909312,-2.50889187,953,101.41,-0.03649839758872986,0.038928393,0.9598482698202133,-0.03133446596075373,0.2897216796875,2210,0.002773516373417806,0.2,0.0003,-1.1311931542120874,,
223,958,913408,-2.4779476,953,100.81,-0.0790368840098381,0.03547818,0.9644421488046646,-0.035062872571870685,0.275244140625,2220,0.003140986474772944,0.2,0.0003,-1.1372075023129582,,
224,962,917504,-2.50544599,953,101.2,-0.06562124937772751,0.036978044,0.9587638080120087,-0.03356968478910858,0.2699462890625,2230,0.003050000481925963,0.2,0.0003,-1.1623020180501045,,
,,920000,,,,-0.021968770772218704,0.035641074,0.9578332863748074,-0.03297770120843779,0.280224609375,2240,0.0031857970704550096,0.2,0.0003,-1.1183226296678186,-1.9373685999999999,95.2
225,966,921600,-2.5136526900000002,953,102.02,,,,,,,,,,,,
226,971,925696,-2.5263800099999996,953,102.27,-0.07283930480480194,0.034857936,0.9636372998356819,-0.032337975286645816,0.266796875,2250,0.0030865848768371505,0.2,0.0003,-1.1133821224793792,,
227,975,929792,-2.4563085900000003,952,101.93,-0.0681997686624527,0.03652242,0.9536628760397434,-0.0355841211250663,0.27373046875,2260,0.0033973940654504985,0.2,0.0003,-1.165501022618264,,
228,979,933888,-2.43892408,952,101.09,-0.06832623481750488,0.033905886,0.9494626186788082,-0.030573367902252357,0.259375,2270,0.0035408795572948295,0.2,0.0003,-1.0851384692825377,,
229,984,937984,-2.4947476500000003,953,102.06,-0.05383974313735962,0.035237946,0.9419534467160702,-0.028926965005666716,0.2662109375,2280,0.004370077774728998,0.2,0.0003,-1.112093393597752,,
,,940000,,,,-0.06121639534831047,0.03432309,0.9540264345705509,-0.033482817039475775,0.2727294921875,2290,0.0035295487909024815,0.2,0.0003,-1.1374083874747156,-1.8668255999999999,93.2
230,989,942080,-2.51826609,952,102.77,,,,,,,,,,,,
231,993,946176,-2.49475138,952,101.96,-0.04442649707198143,0.03693608,0.9635074399411678,-0.029244236711383563,0.2698486328125,2300,0.0030373493586012047,0.2,0.0003,-1.1334367978386581,,
232,998,950272,-2.41103861,951,100.99,-0.026570934802293777,0.037603457,0.9538935646414757,-0.029025210592590157,0.261669921875,2310,0.004073694782982784,0.2,0.0003,-1.1164605217985808,,
233,1002,954368,-2.40050442,951,101.22,-0.04511481523513794,0.05226872,0.9579421915113926,-0.03486013056026423,0.299853515625,2320,0.0026933178052786387,0.2,0.0003,-1.1387981983833015,,
234,1007,958464,-2.48858248,951,101.4,-0.08456462621688843,0.03664578,0.95080441609025,-0.034825350563187384,0.2883056640625,2330,0.003436277721175429,0.2,0.0003,-1.173196716606617,,
,,960000,,,,-0.06551145017147064,0.04008294,0.9684329740703106,-0.03342433435536805,0.285009765625,2340,0.0025309427654065077,0.2,0.0003,-1.1460910479538142,-2.074608,94.4
235,1011,962560,-2.51862211,951,100.51,,,,,,,,,,,,
236,1016,966656,-2.47488496,951,100.57,-0.04679548367857933,0.03787481,0.9545666538178921,-0.03129374794116302,0.28310546875,2350,0.0033772737241633878,0.2,0.0003,-1.125544508267194,,
237,1020,970752,-2.41610065,950,100.4,-0.06342992931604385,0.042657122,0.9662095382809639,-0.03172467046970269,0.282275390625,2360,0.0028838016332883853,0.2,0.0003,-1.1321613476611674,,
238,1025,974848,-2.52874748,950,101.6,-0.0709376260638237,0.037429955,0.9567999467253685,-0.03335703598713735,0.28828125,2370,0.003553875801662798,0.2,0.0003,-1.1715522265061735,,
239,1029,978944,-2.54391188,950,101.22,-0.04871279001235962,0.040985964,0.9683068171143532,-0.03379491150590184,0.280615234375,2380,0.0032022232058807275,0.2,0.0003,-1.1269933660514653,,
,,980000,,,,-0.05607423931360245,0.03399989,0.969631090760231,-0.03430940995312994,0.268896484375,2390,0.0027060843711296913,0.2,0.0003,-1.111263761576265,-2.2450213999999997,97.0
240,1034,983040,-2.52353857,949,100.63,,,,,,,,,,,,
241,1039,987136,-2.5002626100000005,949,100.51,-0.04749548062682152,0.03466527,0.9652547463774681,-0.032766942256057516,0.2703857421875,2400,0.002552699994703289,0.2,0.0003,-1.1671279227361082,,
242,1043,991232,-2.49149159,949,100.91,-0.07143882662057877,0.035087872,0.9582860842347145,-0.03250021416170057,0.270361328125,2410,0.0033368142936524236,0.2,0.0003,-1.1264186153188347,,
243,1047,995328,-2.41371942,949,99.99,-0.0546010322868824,0.037235934,0.9614620245993137,-0.03281495243718382,0.2779541015625,2420,0.0032662631163475455,0.2,0.0003,-1.1397540427744388,,
244,1052,999424,-2.47102614,949,100.66,-0.06478274613618851,0.04154145,0.9635360352694988,-0.03414292782799748,0.299267578125,2430,0.002987659162681666,0.2,0.0003,-1.1655465388670563,,
,,1000000,,,,-0.06913534551858902,0.035139635,0.9579875655472279,-0.035176022723317144,0.2822509765625,2440,0.003056010237105511,0.2,0.0003,-1.1859192376956345,-2.2839110000000002,98.6
245,1057,1003520,-2.4708251600000004,949,102.02,,,,,,,,,,,,
