time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/value_loss,train/clip_range,train/learning_rate,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
268,1188,1097728,-2.46863654,923,100.98,-0.07760235667228699,0.03849685,0.9652671925723553,-0.03176801760782837,0.2768798828125,2670,0.0027196547975108843,0.2,0.0003,-1.0713950634002685,,
,,1100000,,,,-0.04926412180066109,0.03882711,0.9627050012350082,-0.033944544549740385,0.27646484375,2680,0.003137154984051449,0.2,0.0003,-1.0740161006338895,-2.0848481999999997,98.2
269,1193,1101824,-2.50178526,923,101.26,,,,,,,,,,,,
270,1198,1105920,-2.4833839300000005,923,101.68,-0.06064312905073166,0.034774818,0.9674109145998955,-0.03684807273675687,0.2709716796875,2690,0.002573415283404756,0.2,0.0003,-1.05790265314281,,
271,1202,1110016,-2.4579735000000005,923,101.25,-0.06310892850160599,0.03580866,0.9593167752027512,-0.028851996014418547,0.2554931640625,2700,0.0028999444047258295,0.2,0.0003,-1.0292469337582588,,
272,1206,1114112,-2.4002650400000003,923,100.71,-0.05122282728552818,0.038426846,0.9621889851987362,-0.028691486385650933,0.269873046875,2710,0.002833101915894076,0.2,0.0003,-1.0369437669403851,,
273,1211,1118208,-2.4706487,923,101.3,-0.06692750751972198,0.033454638,0.9604949727654457,-0.03144023182867386,0.2593505859375,2720,0.0032076530079393705,0.2,0.0003,-1.0336987215094269,,
,,1120000,,,,-0.049190886318683624,0.039337408,0.9706280808895826,-0.0319113418689085,0.2687255859375,2730,0.002920306344913115,0.2,0.0003,-1.0420129876583815,-1.9794694,94.6
274,1215,1122304,-2.48947551,923,102.41,,,,,,,,,,,,
275,1220,1126400,-2.5149479699999997,923,103.16,-0.03509875386953354,0.03394655,0.9701710194349289,-0.03148306509356189,0.2551513671875,2740,0.0024132885712788267,0.2,0.0003,-1.0279528802260756,,
276,1224,1130496,-2.43425541,923,101.21,-0.05042995885014534,0.036961094,0.9656582176685333,-0.032601536624133585,0.253076171875,2750,0.0026646765633813628,0.2,0.0003,-1.0090814670547843,,
277,1228,1134592,-2.4278525699999998,923,100.35,-0.06529765576124191,0.035772737,0.9626089967787266,-0.028463699952408206,0.2609130859375,2760,0.002976199273871316,0.2,0.0003,-1.0016969635151327,,
278,1232,1138688,-2.4487299399999998,923,100.28,-0.06207108870148659,0.03675273,0.9624027386307716,-0.03013794462349324,0.2670654296875,2770,0.002801365324648941,0.2,0.0003,-1.0053085434250533,,
,,1140000,,,,-0.0644083097577095,0.03779952,0.9576050862669945,-0.030468345796180074,0.25673828125,2780,0.003331701217302907,0.2,0.0003,-0.9916565620340407,-2.0260552,97.0
279,1237,1142784,-2.4702850200000004,923,101.41,,,,,,,,,,,,
280,1241,1146880,-2.4753167499999997,923,101.67,-0.03286534175276756,0.039552443,0.9666516482830048,-0.02855935240004328,0.2577392578125,2790,0.0025489888224001335,0.2,0.0003,-1.014492154866457,,
281,1246,1150976,-2.45108092,923,101.57,-0.07214408367872238,0.037231103,0.9716917145997286,-0.029786068719113247,0.2736572265625,2800,0.002136344454720529,0.2,0.0003,-1.0470946682617068,,
282,1250,1155072,-2.41119485,923,101.42,-0.04487033560872078,0.036610927,0.9729588199406862,-0.031644504985888486,0.2602294921875,2810,0.0019932092615817963,0.2,0.0003,-1.0330533186905086,,
283,1254,1159168,-2.40613276,923,100.77,-0.047158900648355484,0.03445384,0.9555773809552193,-0.02553657841999666,0.2585693359375,2820,0.002673909721488599,0.2,0.0003,-1.0311117581091822,,
,,1160000,,,,-0.05957945063710213,0.036263056,0.9655329883098602,-0.03242254908691393,0.2548828125,2830,0.002157692158016289,0.2,0.0003,-1.0513664767146111,-2.330825,97.2
284,1259,1163264,-2.44049796,923,102.44,,,,,,,,,,,,
285,1263,1167360,-2.4327036999999994,923,103.16,-0.046782031655311584,0.033329472,0.9723626840859652,-0.031305269341464735,0.2698974609375,2840,0.002636247216923948,0.2,0.0003,-1.0713697685860097,,
286,1268,1171456,-2.4310669000000007,923,102.3,-0.07567749172449112,0.035053052,0.9737058710306883,-0.03037754725155537,0.2579345703125,2850,0.0020706579023681117,0.2,0.0003,-1.0187434077262878,,
287,1272,1175552,-2.44107743,924,101.21,-0.0655587837100029,0.03382871,0.9720957148820162,-0.03495701709616696,0.25498046875,2860,0.0022157071406581964,0.2,0.0003,-1.0317176445387304,,
288,1276,1179648,-2.46201086,924,101.98,-0.06557609885931015,0.036961373,0.9560036584734917,-0.034352416071487826,0.2548828125,2870,0.0032073982715701277,0.2,0.0003,-1.0217623868957162,,
,,1180000,,,,-0.06129508092999458,0.030651614,0.9723214823752642,-0.03236629017301311,0.2491455078125,2880,0.0023322811615798856,0.2,0.0003,-1.0007585954852403,-1.9066505999999996,88.4
289,1281,1183744,-2.40799219,923,100.92,,,,,,,,,,,,
290,1285,1187840,-2.40018439,923,100.47,-0.02182592637836933,0.034627307,0.9695566743612289,-0.03140322625913541,0.2485107421875,2890,0.002238891436627455,0.2,0.0003,-0.956458087451756,,
291,1289,1191936,-2.4635117000000006,923,101.52,-0.03935495391488075,0.036996886,0.9681956395506859,-0.029961568106227788,0.256201171875,2900,0.002243468528513404,0.2,0.0003,-0.994143242854625,,
292,1294,1196032,-2.4284041000000003,924,100.68,-0.07506199926137924,0.037763745,0.9650465697050095,-0.03113315754198993,0.271875,2910,0.0026031611192138373,0.2,0.0003,-1.0067169696092606,,
,,1200000,,,,-0.05391282960772514,0.041494966,0.9638876914978027,-0.030330343331297627,0.26513671875,2920,0.0026470715338291484,0.2,0.0003,-0.9939835675060749,-1.7813660000000002,90.2
293,1299,1200128,-2.4064852400000003,923,100.71,,,,,,,,,,,,
294,1303,1204224,-2.3893185,923,100.57,-0.05712616443634033,0.036397625,0.9649050496518612,-0.03102725889038993,0.2541015625,2930,0.0026465791074770095,0.2,0.0003,-0.9862750792875886,,
295,1307,1208320,-2.39384394,923,100.96,-0.052872080355882645,0.03000493,0.9612397737801075,-0.030946182207844685,0.23056640625,2940,0.0027253402260612345,0.2,0.0003,-0.9463221370242536,,
296,1312,1212416,-2.48598401,924,102.16,-0.07410881668329239,0.03529509,0.9683157540857792,-0.03174299647216685,0.260498046875,2950,0.0023118823933145904,0.2,0.0003,-1.0216018340550364,,
297,1316,1216512,-2.50745453,924,102.17,-0.02972896210849285,0.03576847,0.9677833020687103,-0.03069088491029106,0.2509521484375,2960,0.0024458722850340562,0.2,0.0003,-0.9757978526875377,,
,,1220000,,,,-0.03772391006350517,0.03462316,0.9692960251122713,-0.03252894365723478,0.2587158203125,2970,0.0023339421033597317,0.2,0.0003,-1.014389883633703,-2.0214506,93.4
298,1321,1220608,-2.4515529799999998,923,101.92,,,,,,,,,,,,
299,1325,1224704,-2.4590010400000004,923,101.55,-0.02656720019876957,0.05037113,0.9655351042747498,-0.02736211845476646,0.2675537109375,2980,0.002371436598969012,0.2,0.0003,-1.008234914764762,,
300,1329,1228800,-2.39989532,924,100.59,-0.07663322985172272,0.035238497,0.9609484784305096,-0.03055962437429116,0.2749755859375,2990,0.0026402727013191906,0.2,0.0003,-1.0680984252132475,,
301,1334,1232896,-2.40037722,924,99.79,-0.06796177476644516,0.06844166,0.9580796137452126,-0.033331617476869725,0.295703125,3000,0.0027421213086199713,0.2,0.0003,-1.0766214380040764,,
302,1338,1236992,-2.45799653,924,100.48,-0.048336345702409744,0.035026517,0.9547389559447765,-0.0303564298836136,0.2802734375,3010,0.002946107550178567,0.2,0.0003,-1.0989539911970496,,
,,1240000,,,,-0.06048273667693138,0.03960084,0.953684750944376,-0.03197014334073174,0.2853515625,3020,0.002864884297378012,0.2,0.0003,-1.0936153694987296,-1.7266698000000003,87.2
303,1343,1241088,-2.46566064,924,101.25,,,,,,,,,,,,
304,1347,1245184,-2.4746524699999997,924,101.13,-0.04552549868822098,0.03832255,0.9613017849624157,-0.034463739346392686,0.2734130859375,3030,0.003133307705229527,0.2,0.0003,-1.0801953884772957,,
305,1351,1249280,-2.51621365,924,101.33,-0.03292703256011009,0.036143336,0.9620721153914928,-0.03318044579209527,0.2830322265625,3040,0.0026851011909457155,0.2,0.0003,-1.0826022650115192,,
306,1355,1253376,-2.4778784899999997,924,101.15,-0.06896966695785522,0.035095073,0.9722045063972473,-0.03345076723235252,0.272802734375,3050,0.0021248389211905305,0.2,0.0003,-1.0664473926648497,,
307,1360,1257472,-2.4837808999999997,924,101.92,-0.018352828919887543,0.034091637,0.9609562791883945,-0.032561610318953174,0.2678955078125,3060,0.002991949042188935,0.2,0.0003,-1.0767457481473683,,
,,1260000,,,,-0.0588395819067955,0.042158745,0.9676253795623779,-0.03336013531916251,0.2823974609375,3070,0.0025677111821096332,0.2,0.0003,-1.0642154039815068,-2.2290152,99.8
308,1364,1261568,-2.45167214,924,100.73,,,,,,,,,,,,
309,1368,1265664,-2.5021492899999997,924,101.44,-0.038639895617961884,0.033007193,0.964401438832283,-0.027641453438263852,0.26171875,3080,0.0018992378741131688,0.2,0.0003,-1.0195411127991973,,
310,1373,1269760,-2.5579026000000002,924,102.25,-0.046355776488780975,0.036571994,0.9691346809267998,-0.03112911913485732,0.2786865234375,3090,0.0022962817566622106,0.2,0.0003,-1.0486894365400077,,
311,1377,1273856,-2.51256362,924,102.27,-0.05100782960653305,0.03327832,0.973848232999444,-0.028270683778828243,0.26005859375,3100,0.002080917243165459,0.2,0.0003,-1.0275745974853634,,
312,1381,1277952,-2.5121819300000006,924,102.22,-0.06628316640853882,0.039423533,0.964665699750185,-0.03369066585510154,0.2848876953125,3110,0.0023490282721468246,0.2,0.0003,-1.0687559051439166,,
,,1280000,,,,-0.06610661000013351,0.040238865,0.9629542976617813,-0.03446185567008797,0.2767578125,3120,0.002673726353987149,0.2,0.0003,-1.0737209003418684,-2.020632,85.8
313,1386,1282048,-2.5115988300000005,924,102.05,,,,,,,,,,,,
314,1390,1286144,-2.4955119700000004,924,101.53,-0.06740154325962067,0.038938,0.9642879404127598,-0.03327118028464611,0.2829833984375,3130,0.002010001305143305,0.2,0.0003,-1.109237631317228,,
315,1394,1290240,-2.5194371799999997,925,101.08,-0.04068441316485405,0.039344873,0.9574793316423893,-0.03157300859602401,0.274609375,3140,0.002757801287862094,0.2,0.0003,-1.1030457959510387,,
316,1398,1294336,-2.54230605,925,101.72,-0.05884065106511116,0.034571458,0.9605759456753731,-0.03292261859824066,0.2721435546875,3150,0.0033258410613598243,0.2,0.0003,-1.131953796185553,,
317,1403,1298432,-2.51369823,925,101.4,-0.060480326414108276,0.03615957,0.9675045125186443,-0.03466603159249644,0.2927490234375,3160,0.002716046854220622,0.2,0.0003,-1.1134334120899438,,
,,1300000,,,,-0.04644971340894699,0.03430362,0.9624025113880634,-0.03388610503388918,0.2702392578125,3170,0.0030208612384740262,0.2,0.0003,-1.1052597722038626,-2.2060766,98.6
318,1407,1302528,-2.5075134500000003,925,101.52,,,,,,,,,,,,
319,1412,1306624,-2.50487142,925,101.7,-0.03423650935292244,0.032118183,0.9538527615368366,-0.029670187307419837,0.257177734375,3180,0.002991690892395127,0.2,0.0003,-1.0655738395638763,,
320,1416,1310720,-2.5159271199999997,925,102.4,-0.060116007924079895,0.03391823,0.9557928666472435,-0.03282918701297603,0.2796630859375,3190,0.003259834726759436,0.2,0.0003,-1.0844783728942275,,
321,1420,1314816,-2.56279142,925,103.2,-0.03193477541208267,0.038212754,0.971418933942914,-0.031464962080644907,0.2716796875,3200,0.002216059898228195,0.2,0.0003,-1.0718993461690842,,
322,1424,1318912,-2.5445769300000003,925,102.23,-0.06698352098464966,0.040793277,0.9576331600546837,-0.03139813302186667,0.2741943359375,3210,0.0027173282315743562,0.2,0.0003,-1.0838653084821999,,
,,1320000,,,,-0.08338538557291031,0.0435936,0.9593631625175476,-0.03664793056450435,0.2823974609375,3220,0.0032420098329566825,0.2,0.0003,-1.056503788754344,-1.9817988000000004,85.4
323,1429,1323008,-2.5648534600000006,925,102.52,,,,,,,,,,,,
324,1433,1327104,-2.55440522,925,102.16,-0.06334508210420609,0.034838356,0.9679541178047657,-0.03410754751239438,0.27529296875,3230,0.00300136286587076,0.2,0.0003,-1.0759075934067368,,
325,1438,1331200,-2.5599711299999997,925,102.61,-0.048371899873018265,0.033109397,0.9693418145179749,-0.03112159335578326,0.27158203125,3240,0.0027186215670553793,0.2,0.0003,-1.0563843491487206,,
326,1442,1335296,-2.51879467,925,101.76,-0.068077452480793,0.038440138,0.9651961699128151,-0.031737622875880334,0.2693115234375,3250,0.002425894389034511,0.2,0.0003,-1.0526294439099728,,
327,1446,1339392,-2.4374264599999997,925,100.75,-0.08212288469076157,0.039764874,0.9664169028401375,-0.03403615639908821,0.273681640625,3260,0.0022857381473841087,0.2,0.0003,-1.0203792735934258,,
,,1340000,,,,-0.04893415793776512,0.034798913,0.9573240503668785,-0.032549340613695674,0.2687255859375,3270,0.00259151980135357,0.2,0.0003,-1.0006786546669901,-1.6915993999999999,96.0
328,1451,1343488,-2.3796882100000003,925,100.08,,,,,,,,,,,,
329,1455,1347584,-2.4211354000000003,925,101.78,-0.026411693543195724,0.037285455,0.969174612313509,-0.0288631865681964,0.26904296875,3280,0.0022869733417792302,0.2,0.0003,-1.0233279789797962,,
330,1459,1351680,-2.42335118,925,102.65,-0.04442135617136955,0.038093954,0.9678371027112007,-0.029892949424174732,0.270751953125,3290,0.0024152167245119925,0.2,0.0003,-1.0144423207268118,,
331,1464,1355776,-2.4504839499999997,925,102.19,-0.0608312152326107,0.041192077,0.9693507272750139,-0.03082879313806188,0.28408203125,3300,0.002090347667945025,0.2,0.0003,-1.0240310772322119,,
332,1468,1359872,-2.48045359,926,102.76,-0.06856902688741684,0.037983492,0.948077317327261,-0.03279343323156354,0.27578125,3310,0.0033114674335593007,0.2,0.0003,-1.04201688086614,,
,,1360000,,,,-0.03740404546260834,0.04003963,0.9607602432370186,-0.03151406922479509,0.27265625,3320,0.0030574696867915916,0.2,0.0003,-1.0345053487457334,-2.0611045999999997,91.0
333,1473,1363968,-2.4641987700000003,925,102.88,,,,,,,,,,,,
334,1477,1368064,-2.5208117600000004,926,101.94,-0.03575899451971054,0.038954698,0.9614799506962299,-0.03235320546446019,0.2656982421875,3330,0.0027304547480525797,0.2,0.0003,-1.0533694152720272,,
335,1481,1372160,-2.45795819,926,100.77,-0.07060501724481583,0.036498435,0.9479359537363052,-0.031568615762807894,0.267431640625,3340,0.0037425591140163306,0.2,0.0003,-1.0584492268972099,,
336,1486,1376256,-2.4406849699999995,926,101.7,-0.0600738450884819,0.03462127,0.9516417942941189,-0.03262197282965644,0.273486328125,3350,0.003793061446049251,0.2,0.0003,-1.019337576534599,,
,,1380000,,,,-0.07423005998134613,0.039744545,0.9640847742557526,-0.03553882834967226,0.2754638671875,3360,0.0027646668288980438,0.2,0.0003,-1.0277904479764401,-1.9856649999999998,85.4
337,1490,1380352,-2.42229187,925,101.74,,,,,,,,,,,,
338,1495,1384448,-2.43914417,926,101.74,-0.037812985479831696,0.04217183,0.9540698193013668,-0.034476976261430536,0.27236328125,3370,0.0030529245379511847,0.2,0.0003,-1.0194163887761534,,
339,1499,1388544,-2.42768974,926,101.1,-0.03440982475876808,0.03652775,0.9629126898944378,-0.029949624086293626,0.25712890625,3380,0.0029656052390237162,0.2,0.0003,-1.0012624878436327,,
340,1503,1392640,-2.4229582300000003,926,100.46,-0.05746399983763695,0.03979107,0.9685564413666725,-0.036845838813314914,0.2759521484375,3390,0.002411528448556055,0.2,0.0003,-1.0209389475174249,,
341,1507,1396736,-2.3754215000000003,926,99.91,-0.06223902851343155,0.04190007,0.9535227715969086,-0.031849313691054704,0.2780029296875,3400,0.003144108085962216,0.2,0.0003,-1.0010116543620824,,
,,1400000,,,,-0.06648072600364685,0.038527783,0.9700758419930935,-0.03464703294157516,0.271630859375,3410,0.0023864074103585155,0.2,0.0003,-1.071671149507165,-1.9591886000000003,86.8
342,1512,1400832,-2.37599175,926,99.81,,,,,,,,,,,,
343,1516,1404928,-2.44501562,926,101.58,-0.05196157842874527,0.03812878,0.9623136222362518,-0.03433176344333333,0.270947265625,3420,0.0031163559907326998,0.2,0.0003,-1.0280408352613448,,
344,1520,1409024,-2.3920985000000003,926,101.56,-0.054887354373931885,0.041132797,0.9644500687718391,-0.03575029070561868,0.2644287109375,3430,0.0029504859276130446,0.2,0.0003,-0.9981853370554745,,
345,1525,1413120,-2.36692233,926,101.96,-0.0687960758805275,0.032906476,0.9596386589109898,-0.026616317156731385,0.2566162109375,3440,0.0025877406110339507,0.2,0.0003,-1.00837621409446,,
346,1529,1417216,-2.3460629499999994,926,102.09,-0.05800003930926323,0.033093236,0.9679197743535042,-0.0343739778487361,0.2498046875,3450,0.0019426466679760778,0.2,0.0003,-0.9714561723172664,,
,,1420000,,,,-0.04207390174269676,0.038921624,0.9628693051636219,-0.035512470567482524,0.26142578125,3460,0.0025558955891028744,0.2,0.0003,-0.9643603767268359,-1.7254398000000002,87.8
347,1533,1421312,-2.3567232700000003,926,101.53,,,,,,,,,,,,
348,1538,1425408,-2.31362444,926,100.44,-0.06915857642889023,0.0407262,0.9612873420119286,-0.03563366313173901,0.2682373046875,3470,0.002757239741004014,0.2,0.0003,-0.9617245627567172,,
349,1542,1429504,-2.3662581900000004,926,100.79,-0.0709717869758606,0.037964903,0.9544174112379551,-0.03205531017156318,0.264697265625,3480,0.0030532451795806993,0.2,0.0003,-0.992810421437025,,
350,1546,1433600,-2.3631413300000004,926,101.83,-0.07255268841981888,0.034569893,0.9692299794405699,-0.03587968519714195,0.2549072265625,3490,0.0022161489946483925,0.2,0.0003,-0.9895041133277118,,
351,1551,1437696,-2.34597793,926,100.81,-0.08298738300800323,0.042116158,0.9762341789901257,-0.03400268583209254,0.26015625,3500,0.0019704698276655106,0.2,0.0003,-0.9791746660135686,,
,,1440000,,,,-0.059168942272663116,0.04611986,0.9687947053462267,-0.03675746364606312,0.2676025390625,3510,0.002241450324345351,0.2,0.0003,-0.9600692196749151,-1.8821162,94.2
352,1555,1441792,-2.2746889,926,100.01,,,,,,,,,,,,
353,1560,1445888,-2.2994207400000004,926,101.43,-0.015952596440911293,0.038800932,0.9455144666135311,-0.03085292080322688,0.2621826171875,3520,0.002506085970890126,0.2,0.0003,-0.9819698597304523,,
354,1564,1449984,-2.36049716,927,102.5,-0.05285407975316048,0.039681308,0.968584731221199,-0.0314143366231292,0.25791015625,3530,0.0024604463237665186,0.2,0.0003,-1.0061479511670768,,
355,1568,1454080,-2.44764515,927,103.53,-0.05360748991370201,0.039061844,0.9714712798595428,-0.035592761796579,0.268310546875,3540,0.0024591122512902077,0.2,0.0003,-1.0039700931869446,,
356,1572,1458176,-2.42801521,927,102.8,-0.07071623206138611,0.042143077,0.9721776898950338,-0.03715106615491095,0.265185546875,3550,0.002480796767031279,0.2,0.0003,-1.0023938496597111,,
,,1460000,,,,-0.06126825883984566,0.03949479,0.9750273320823908,-0.031612248784222176,0.263330078125,3560,0.002017227573105629,0.2,0.0003,-0.9914217398501932,-1.9897924,93.8
357,1577,1462272,-2.44159357,927,102.7,,,,,,,,,,,,
358,1581,1466368,-2.3671059,927,102.24,-0.05366406589746475,0.036033772,0.970881650224328,-0.03427461798128206,0.2652099609375,3570,0.002250398631895223,0.2,0.0003,-0.9957818258553743,,
359,1585,1470464,-2.43026609,927,102.58,-0.031540337949991226,0.04514843,0.9583884589374065,-0.02954312448418932,0.294091796875,3580,0.0025075491999814402,0.2,0.0003,-1.033007964771241,,
360,1589,1474560,-2.4938590499999997,927,102.33,-0.069850392639637,0.040362336,0.9588133469223976,-0.03589884802058805,0.298095703125,3590,0.0030711823887031643,0.2,0.0003,-1.1829708525910974,,
361,1594,1478656,-2.50561826,927,101.12,-0.06862204521894455,0.04002262,0.9616655595600605,-0.034546378409868336,0.29453125,3600,0.0032754724632468426,0.2,0.0003,-1.1225682544521987,,
,,1480000,,,,-0.07270083576440811,0.041883618,0.9701834637671709,-0.03511688150319969,0.2940185546875,3610,0.00261396008054362,0.2,0.0003,-1.09811389176175,-2.2721107999999997,98.8
362,1598,1482752,-2.4442766,927,99.59,,,,,,,,,,,,
363,1603,1486848,-2.41779465,927,99.79,-0.046718984842300415,0.04375676,0.9652215167880058,-0.03697427501792845,0.2880859375,3620,0.003104524999798741,0.2,0.0003,-1.1029701713472604,,
364,1607,1490944,-2.4473809399999995,927,100.42,-0.022479798644781113,0.04091037,0.9732618238776922,-0.032095724451937716,0.288427734375,3630,0.0026236007513034563,0.2,0.0003,-1.083198379073292,,
365,1611,1495040,-2.45022508,927,99.89,-0.0626005008816719,0.043934643,0.9585618637502193,-0.039916652105603134,0.2974853515625,3640,0.002948124887825543,0.2,0.0003,-1.1191797741688787,,
366,1616,1499136,-2.4210441599999997,927,99.84,-0.04044143483042717,0.03949349,0.9645562432706356,-0.03378043163611437,0.281494140625,3650,0.0028740495943566204,0.2,0.0003,-1.0730541680008172,,
,,1500000,,,,-0.08094805479049683,0.03931973,0.971797788515687,-0.03831886149491766,0.285693359375,3660,0.0023958845844390454,0.2,0.0003,-1.0758908272720873,-2.0309512,93.2
367,1620,1503232,-2.4074702,927,100.45,,,,,,,,,,,,
368,1625,1507328,-2.3941008499999996,927,100.88,-0.05389978736639023,0.037978254,0.954477846622467,-0.03600432623643428,0.2760498046875,3670,0.0034751317938571447,0.2,0.0003,-1.0168146397918463,,
369,1629,1511424,-2.4063951400000003,927,100.6,-0.049653347581624985,0.044735998,0.9411724805831909,-0.03338543102217954,0.2893310546875,3680,0.004350399991926679,0.2,0.0003,-1.0759731848724186,,
370,1633,1515520,-2.3869616,927,101.02,-0.0644763857126236,0.038025916,0.9530688486993313,-0.03410201821534429,0.292822265625,3690,0.003710240967575373,0.2,0.0003,-1.0893547135405242,,
371,1638,1519616,-2.39589813,927,100.52,-0.04021121934056282,0.043574974,0.9646577499806881,-0.03388856512938219,0.293115234375,3700,0.003031074127102329,0.2,0.0003,-1.1012496615760028,,
,,1520000,,,,-0.04216974228620529,0.040750697,0.9578865170478821,-0.033464156429545255,0.2887451171875,3710,0.0032237658272606497,0.2,0.0003,-1.0882071825675665,-2.0398912000000005,92.4
372,1642,1523712,-2.41213881,927,101.86,,,,,,,,,,,,
373,1647,1527808,-2.45697778,927,101.68,-0.04962652176618576,0.038412265,0.9605778343975544,-0.03288419040327426,0.2769287109375,3720,0.002983286732887791,0.2,0.0003,-1.0326490718871355,,
374,1651,1531904,-2.49464461,927,102.02,-0.050110042095184326,0.037706755,0.9560346528887749,-0.03448185928682505,0.28984375,3730,0.0028845231121522375,0.2,0.0003,-1.0647051131352783,,
375,1655,1536000,-2.4798275500000004,927,101.68,-0.07072873413562775,0.047847662,0.962799146771431,-0.03509995119529776,0.3082763671875,3740,0.002803403717280162,0.2,0.0003,-1.0860128231346606,,
,,1540000,,,,-0.061463363468647,0.04987327,0.9648976363241673,-0.033212669481872584,0.2980224609375,3750,0.0026667175552574918,0.2,0.0003,-1.0685218074359,-2.1162826000000003,95.2
376,1660,1540096,-2.43079986,927,101.96,,,,,,,,,,,,
377,1664,1544192,-2.41337061,927,101.71,-0.025868307799100876,0.044842184,0.9569280669093132,-0.034158933306025575,0.2931396484375,3760,0.002813989203514211,0.2,0.0003,-1.041675808187574,,
378,1669,1548288,-2.3968144299999996,927,102.26,-0.06240945681929588,0.04311768,0.961891908198595,-0.03340809452129179,0.2861083984375,3770,0.0025534388693813524,0.2,0.0003,-1.0369627177715302,,
379,1673,1552384,-2.33255699,927,101.97,-0.04431445151567459,0.045694575,0.9532985500991344,-0.03148883810827101,0.282666015625,3780,0.0029557348200796698,0.2,0.0003,-0.9870991269126534,,
380,1677,1556480,-2.33319285,927,101.39,-0.05288558080792427,0.037696403,0.9563523195683956,-0.03193429371531238,0.264453125,3790,0.0029485816579835956,0.2,0.0003,-1.004946906119585,,
,,1560000,,,,-0.07018328458070755,0.03978941,0.9612693078815937,-0.03252252334204968,0.261669921875,3800,0.002806172176497057,0.2,0.0003,-1.007436801213771,-1.9306405999999998,91.0
381,1682,1560576,-2.3542312899999995,927,101.27,,,,,,,,,,,,
382,1686,1564672,-2.34193988,927,101.23,-0.0566997230052948,0.037512686,0.9630281291902065,-0.033008004691509996,0.265576171875,3810,0.0028393788604262225,0.2,0.0003,-0.9767691444605588,,
383,1691,1568768,-2.35209992,927,100.8,-0.04237779974937439,0.035083212,0.9721117857843637,-0.030515664220729377,0.263232421875,3820,0.0023133548880650777,0.2,0.0003,-0.9709815388545394,,
384,1695,1572864,-2.3652257700000003,927,100.55,-0.06858239322900772,0.036508814,0.9712894856929779,-0.03200966589993186,0.270458984375,3830,0.002365368444498017,0.2,0.0003,-0.9624366850592196,,
385,1699,1576960,-2.3715694000000003,927,100.83,-0.04807191342115402,0.043129496,0.9737660773098469,-0.03531658566535043,0.272412109375,3840,0.0021076641205127087,0.2,0.0003,-0.9867367883212864,,
,,1580000,,,,-0.04430054873228073,0.043943986,0.9786878302693367,-0.03288127537816763,0.2742431640625,3850,0.0018336917803026154,0.2,0.0003,-0.978418655693531,-2.1963506,100.8
386,1704,1581056,-2.36369333,927,100.52,,,,,,,,,,,,
387,1709,1585152,-2.4065876999999998,927,101.69,-0.054129354655742645,0.038156494,0.9725842755287886,-0.030035496547498042,0.267041015625,3860,0.0020551463551782946,0.2,0.0003,-0.9645641420036555,,
388,1713,1589248,-2.39116806,927,101.77,-0.06599339842796326,0.037386656,0.9704524390399456,-0.029244524720706978,0.263818359375,3870,0.002442125955803931,0.2,0.0003,-0.9837616438046097,,
389,1717,1593344,-2.41493579,927,101.59,-0.0521741658449173,0.039354265,0.9620089158415794,-0.030689705225086072,0.278564453125,3880,0.0026185673961208523,0.2,0.0003,-0.9564509161747992,,
390,1722,1597440,-2.42941926,927,101.38,-0.06547196209430695,0.039958835,0.9628220796585083,-0.031070406761864434,0.272119140625,3890,0.0023922455694446398,0.2,0.0003,-0.932603816408664,,
,,1600000,,,,-0.062277793884277344,0.041610207,0.9625131189823151,-0.03174959634488914,0.2558837890625,3900,0.002166195335030352,0.2,0.0003,-0.9135376472957433,-1.7220616,84.8
391,1726,1601536,-2.4149267699999997,927,101.83,,,,,,,,,,,,
392,1731,1605632,-2.3947675600000005,927,101.83,-0.06584709882736206,0.036246434,0.9637489356100559,-0.030550489307643147,0.2549072265625,3910,0.0025980818003517926,0.2,0.0003,-0.9142086341045796,,
393,1735,1609728,-2.3936585499999996,927,101.82,-0.03141408413648605,0.041805707,0.9647582210600376,-0.0263430510807666,0.263232421875,3920,0.0026235655261189093,0.2,0.0003,-0.91384757142514,,
394,1739,1613824,-2.41510733,927,101.62,-0.0725744366645813,0.03860911,0.9679276347160339,-0.031240452450947486,0.272021484375,3930,0.002279463039667462,0.2,0.0003,-0.989531354419887,,
395,1744,1617920,-2.3734692099999997,927,100.92,-0.08651077747344971,0.041449048,0.9604577906429768,-0.033873980783755545,0.28037109375,3940,0.0031706398239293777,0.2,0.0003,-1.0081661315634847,,
,,1620000,,,,-0.05267731100320816,0.04015116,0.9631188474595547,-0.031040132159250788,0.270068359375,3950,0.002711229126452963,0.2,0.0003,-0.9887370604090393,-2.105614,89.4
396,1748,1622016,-2.38882803,927,100.48,,,,,,,,,,,,
397,1753,1626112,-2.3537313899999996,927,99.71,-0.08420459926128387,0.039885107,0.9710535313934088,-0.035025413619951,0.2702880859375,3960,0.0027528931995220774,0.2,0.0003,-1.0150067020207643,,
398,1757,1630208,-2.4040612099999996,927,99.71,-0.06114723160862923,0.037816755,0.9536388218402863,-0.0320415906899143,0.2534423828125,3970,0.003111177624487027,0.2,0.0003,-1.0121131114661694,,
