time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/n_updates,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/explained_variance,train/clip_range,train/approx_kl,train/loss,train/learning_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length
459,42.69051245,2671,57.71,599,1226752,5980,0.242626953125,-0.019344487370108254,0.36088718050159513,-1.3824636090546847,0.9905181275680661,0.1,0.010500436,0.006335346028208733,3e-05,,,
459,42.792688879999986,2675,57.8,600,1228800,5990,0.2359375,-0.018911346785898786,0.33552499902434646,-1.437667066976428,0.9883752148598433,0.1,0.011211085,0.015639491379261017,3e-05,,,
,,,,,1230000,6000,0.27216796875,-0.023302334175969008,0.34849546337500215,-1.4055835951119662,0.9885470988228917,0.1,0.013597319,0.01587751880288124,3e-05,6.92249892519301,43.954427506552086,59.0
459,42.9357561,2680,57.97,601,1230848,,,,,,,,,,,,,
459,43.17812459999999,2684,59.12,602,1232896,6010,0.2337890625,-0.023482538423559164,0.2868090815492906,-1.374390732869506,0.9923443081788719,0.1,0.011349946,0.007633384317159653,3e-05,,,
459,43.75753557,2688,58.92,603,1234944,6020,0.21728515625,-0.019305002613691613,0.382112338708248,-1.4294611785560847,0.9864951679483056,0.1,0.009269717,0.04046051204204559,3e-05,,,
459,44.09227533999998,2692,58.81,604,1236992,6030,0.228564453125,-0.021705454656330402,0.33981954607879744,-1.3746118865907193,0.9900238439440727,0.1,0.010560993,0.02088090218603611,3e-05,,,
459,44.10084114,2696,57.63,605,1239040,6040,0.222314453125,-0.019472860817040784,0.35295631617773326,-1.4022680066525937,0.9917348129674792,0.1,0.011062076,0.010728340595960617,3e-05,,,
,,,,,1240000,6050,0.233544921875,-0.02114138331671711,0.33643922575283797,-1.3962733350694179,0.9870082093402743,0.1,0.012563568,0.033540379256010056,3e-05,3.627026164042883,43.578747836188576,58.4
459,43.82016783,2701,58.21,606,1241088,,,,,,,,,,,,,
459,43.43013738999999,2705,58.8,607,1243136,6060,0.223193359375,-0.020848112413659692,0.3471928676473908,-1.4172184780240058,0.9897837126627564,0.1,0.0109466165,0.024516049772500992,3e-05,,,
459,43.41642655,2709,58.95,608,1245184,6070,0.2361328125,-0.020208451690996297,0.3537854444351979,-1.3751220118254424,0.9883208917453885,0.1,0.012404939,0.0012558475136756897,3e-05,,,
459,43.178259960000005,2713,58.5,609,1247232,6080,0.236376953125,-0.020215759341954253,0.41519027450121937,-1.3586879558861256,0.9863610984757543,0.1,0.011471873,0.022137770429253578,3e-05,,,
459,42.9671764,2718,58.37,610,1249280,6090,0.249853515625,-0.020426960736222098,0.3912643235758878,-1.4193202160298823,0.9893952729180455,0.1,0.011882864,0.007145248353481293,3e-05,,,
,,,,,1250000,6100,0.2314453125,-0.019871087123465258,0.3066208734177053,-1.410808477550745,0.9907202972099185,0.1,0.011477567,0.008209764957427979,3e-05,5.009629634660714,44.16746518192517,60.3
459,42.6225656,2723,57.21,611,1251328,,,,,,,,,,,,,
459,42.84845877000001,2727,56.9,612,1253376,6110,0.23095703125,-0.020779937677434645,0.36491959159029647,-1.3981476560235024,0.9896083613857627,0.1,0.012471893,0.016660545021295547,3e-05,,,
459,43.08665849999999,2731,57.48,613,1255424,6120,0.234716796875,-0.022019393285154364,0.2807698295917362,-1.3787610046565533,0.9921408491209149,0.1,0.013528556,0.024257119745016098,3e-05,,,
459,43.64543222999999,2735,58.08,614,1257472,6130,0.25283203125,-0.0233519977206015,0.2906977228471078,-1.3851920109242202,0.992464023642242,0.1,0.01164291,-0.0011224225163459778,3e-05,,,
459,43.05030161,2739,58.81,615,1259520,6140,0.239013671875,-0.021885234901856166,0.3154360741493292,-1.3631270967423916,0.9923509676009417,0.1,0.011172875,-0.003363749012351036,3e-05,,,
,,,,,1260000,6150,0.232080078125,-0.02142731716376147,0.3227498095133342,-1.3995202206075192,0.9878211719915271,0.1,0.011639811,-0.0017287731170654297,3e-05,10.305354993168244,41.18860924014723,56.4
459,42.532738339999995,2744,58.82,616,1261568,,,,,,,,,,,,,
459,42.274867640000004,2748,58.26,617,1263616,6160,0.23828125,-0.021208378334995358,0.31500612052623184,-1.395312488824129,0.9890789445489645,0.1,0.014358854,0.03624233603477478,3e-05,,,
459,43.16448267999999,2752,58.26,618,1265664,6170,0.241650390625,-0.020505722486996093,0.35447183990618214,-1.35228755697608,0.9883643034845591,0.1,0.012926547,0.017219290137290955,3e-05,,,
459,43.432299,2756,58.26,619,1267712,6180,0.239208984375,-0.020039808326691853,0.389890983432997,-1.3817540735006333,0.9896372221410275,0.1,0.01063982,0.05170038342475891,3e-05,,,
459,43.37399246,2760,58.18,620,1269760,6190,0.21572265625,-0.01798486873449292,0.41083763767965137,-1.3889119144529105,0.9892084887251258,0.1,0.0113880215,0.04514726996421814,3e-05,,,
,,,,,1270000,6200,0.232470703125,-0.021502150538435672,0.4012739560101181,-1.3405123304575681,0.9892067527398467,0.1,0.009512561,0.02054673433303833,3e-05,4.1928644224000005,45.09889487189103,60.0
459,44.21281067999999,2765,57.19,621,1271808,,,,,,,,,,,,,
460,44.19724739,2769,58.17,622,1273856,6210,0.24833984375,-0.02041801836094237,0.2997202653787099,-1.3752397816628217,0.9913898529484868,0.1,0.011814069,-0.001218533143401146,3e-05,,,
460,44.25058905000001,2773,57.9,623,1275904,6220,0.2353515625,-0.022260711956187153,0.313825395272579,-1.3885557811707259,0.99059665389359,0.1,0.011106415,0.02037743851542473,3e-05,,,
460,43.720793459999996,2777,57.92,624,1277952,6230,0.245068359375,-0.020204364729579538,0.2989325512200594,-1.367099617421627,0.9915741207078099,0.1,0.013590216,0.032969407737255096,3e-05,,,
,,,,,1280000,6240,0.23759765625,-0.020922472090751397,0.3434765279176645,-1.3663541790097953,0.9909058474004269,0.1,0.010974113,0.040786001831293106,3e-05,5.36917890544375,40.758311170782854,59.0
460,43.929110250000015,2782,57.68,625,1280000,,,,,,,,,,,,,
460,43.65967872,2786,58.18,626,1282048,6250,0.22822265625,-0.01936098268633941,0.3366169503657147,-1.3625685371458531,0.990370293147862,0.1,0.011309357,0.027171079069375992,3e-05,,,
460,43.56880594000001,2791,58.7,627,1284096,6260,0.23017578125,-0.02209845161269186,0.29497132896212863,-1.342595012113452,0.9913288373500109,0.1,0.011853531,0.010424938052892685,3e-05,,,
460,42.91152630999999,2795,57.99,628,1286144,6270,0.23779296875,-0.022895900582079777,0.3144805847085081,-1.3328358560800553,0.9897003695368767,0.1,0.013018763,-0.0071298107504844666,3e-05,,,
460,43.738697009999996,2799,58.19,629,1288192,6280,0.24091796875,-0.020920625315920916,0.33614815142937005,-1.3641665939241647,0.9896707199513912,0.1,0.012922764,0.009499486535787582,3e-05,,,
,,,,,1290000,6290,0.227392578125,-0.019919118544930826,0.3411363995401189,-1.3616376545280218,0.9898206321522593,0.1,0.009062586,0.007918071001768112,3e-05,4.3882227288688656,44.3368037688674,59.2
459,43.98342617000001,2805,57.23,630,1290240,,,,,,,,,,,,,
459,44.52119799000001,2809,58.14,631,1292288,6300,0.210986328125,-0.020815890438097995,0.36294119447702544,-1.351027325540781,0.99044987000525,0.1,0.009580744,-0.013839416205883026,3e-05,,,
459,43.50006815999999,2814,58.86,632,1294336,6310,0.21220703125,-0.01959174254006939,0.3146930218790658,-1.3745807278901339,0.9908825727179646,0.1,0.010324665,-0.0007366985082626343,3e-05,,,
459,42.99871816999999,2818,59.69,633,1296384,6320,0.237109375,-0.022063973026524762,0.3216989612788893,-1.3641511805355548,0.9881367888301611,0.1,0.012760751,-0.0027478858828544617,3e-05,,,
459,42.594783729999996,2823,58.07,634,1298432,6330,0.23681640625,-0.020430295991536694,0.3248588671791367,-1.3515585634857417,0.9886334240436554,0.1,0.011586487,0.0015931911766529083,3e-05,,,
,,,,,1300000,6340,0.230859375,-0.019480882756761277,0.4282659095013514,-1.3631803769618274,0.9855786226689816,0.1,0.011171186,0.02379889413714409,3e-05,3.4928894892831557,46.42278556660178,62.5
459,43.13046093,2828,57.32,635,1300480,,,,,,,,,,,,,
459,43.50262008,2832,56.99,636,1302528,6350,0.23984375,-0.022480365993396846,0.3240940927178599,-1.3301344603300094,0.9910403955727816,0.1,0.011611862,0.023374445736408234,3e-05,,,
459,43.58673077,2837,57.26,637,1304576,6360,0.217431640625,-0.019158988889466856,0.3757994824205525,-1.32306273765862,0.9878397537395358,0.1,0.011243105,0.014782361686229706,3e-05,,,
459,43.25109817,2841,57.45,638,1306624,6370,0.229296875,-0.02005446469556773,0.3451300839311443,-1.3294206522405148,0.9903857056051493,0.1,0.01142404,0.02503250166773796,3e-05,,,
459,43.74126976,2845,58.04,639,1308672,6380,0.233544921875,-0.019597346607770304,0.4790779344388284,-1.344990076124668,0.9829179458320141,0.1,0.012986404,0.013810694217681885,3e-05,,,
,,,,,1310000,6390,0.25244140625,-0.02079131954233162,0.3271818066481501,-1.3204323939979077,0.9910072637721896,0.1,0.010512218,0.0518265925347805,3e-05,4.9077033517848445,40.18823731191948,57.1
459,43.18909218999999,2851,58.39,640,1310720,,,,,,,,,,,,,
459,43.369986530000006,2855,60.07,641,1312768,6400,0.2453125,-0.02127835580977262,0.3780777506530285,-1.3418076690286398,0.987616240978241,0.1,0.012578756,0.012428853660821915,3e-05,,,
459,42.82770724,2859,60.12,642,1314816,6410,0.239208984375,-0.01912488021043828,0.44648250789614397,-1.3747440960258246,0.9852173831313848,0.1,0.011657757,0.026424221694469452,3e-05,,,
459,43.41457712,2864,59.58,643,1316864,6420,0.264404296875,-0.02329550808353815,0.2849895185092464,-1.3317712344229222,0.9925593477673829,0.1,0.0130185075,0.005777638405561447,3e-05,,,
459,43.78891558,2869,58.16,644,1318912,6430,0.235791015625,-0.021432459479547104,0.26177141405642035,-1.3122663911432029,0.9937001196667552,0.1,0.010842727,0.01417713426053524,3e-05,,,
,,,,,1320000,6440,0.2439453125,-0.02112420339108212,0.31315400935709475,-1.3250245373696088,0.990985793992877,0.1,0.012797365,0.02405506931245327,3e-05,5.367275860582843,43.59996753502885,59.8
459,44.283109919999994,2874,57.31,645,1320960,,,,,,,,,,,,,
459,43.96397472000002,2878,57.06,646,1323008,6450,0.244970703125,-0.021029391326010227,0.3151844644686207,-1.287333455309272,0.9922203347086906,0.1,0.012596197,0.017555907368659973,3e-05,,,
459,43.6320735,2883,58.86,647,1325056,6460,0.21708984375,-0.020533938976586796,0.3899978768546134,-1.3167045917361975,0.9878757754340768,0.1,0.009984254,0.031063508242368698,3e-05,,,
459,43.510106719999996,2887,58.89,648,1327104,6470,0.235400390625,-0.02222675327648176,0.24130913062253967,-1.3175234276801349,0.9927341747097671,0.1,0.011001639,0.043044257909059525,3e-05,,,
459,43.605959110000015,2891,58.84,649,1329152,6480,0.24658203125,-0.020199595073063393,0.24876467400463298,-1.3044552572071553,0.992764048743993,0.1,0.012577016,0.018369682133197784,3e-05,,,
,,,,,1330000,6490,0.23251953125,-0.020616623338719366,0.326157309662085,-1.3102642390877008,0.9909206088632345,0.1,0.010452438,0.007419072091579437,3e-05,5.078990144833308,43.339891613150556,59.8
459,43.778320730000004,2896,57.68,650,1331200,,,,,,,,,,,,,
459,43.788080380000004,2901,57.68,651,1333248,6500,0.238037109375,-0.020542757952352986,0.3460978663759306,-1.3171312376856803,0.9897998627275229,0.1,0.012014428,0.011323384940624237,3e-05,,,
459,43.74069217000001,2905,58.46,652,1335296,6510,0.24697265625,-0.021758679527556522,0.2804517950862646,-1.3150428507477046,0.9917722698301077,0.1,0.013110612,-0.005124926567077637,3e-05,,,
459,44.34356699,2909,58.57,653,1337344,6520,0.23662109375,-0.020166289868939202,0.28914391272701323,-1.3082518361508846,0.9919128818437457,0.1,0.011891028,0.025193825364112854,3e-05,,,
459,44.575386630000004,2914,58.79,654,1339392,6530,0.226416015625,-0.019065578063600697,0.400023529259488,-1.3054434143006801,0.9908641492947936,0.1,0.011677942,0.04814648628234863,3e-05,,,
,,,,,1340000,6540,0.214404296875,-0.020328601033543236,0.28031086063710975,-1.3054353300482036,0.9923076769337058,0.1,0.011424853,0.00913911685347557,3e-05,5.5739894749016035,43.991951632470084,59.7
459,44.390981759999995,2919,58.33,655,1341440,,,,,,,,,,,,,
459,44.43686055000001,2923,58.76,656,1343488,6550,0.241259765625,-0.020435215350880755,0.2969795395620167,-1.3379835203289985,0.9916037078946829,0.1,0.012821567,0.02113720029592514,3e-05,,,
459,44.552914139999984,2928,59.0,657,1345536,6560,0.226806640625,-0.02198664224924869,0.27486745893256737,-1.307738273963332,0.9928864324465394,0.1,0.011124987,0.012479711323976517,3e-05,,,
459,44.315622140000016,2932,58.95,658,1347584,6570,0.230859375,-0.01954404867719859,0.3366739695542492,-1.3166665103286506,0.9901122096925974,0.1,0.0134237595,0.03888227045536041,3e-05,,,
459,43.90178533,2937,58.31,659,1349632,6580,0.2291015625,-0.020262426232511642,0.36778273006202655,-1.3482994854450225,0.9881569026038051,0.1,0.010609625,0.003455549478530884,3e-05,,,
,,,,,1350000,6590,0.246240234375,-0.02176412250555586,0.3237293990678154,-1.333784131705761,0.9899942381307483,0.1,0.012313964,0.04576358199119568,3e-05,5.146937635137078,43.90212060081728,57.5
459,43.62225159,2942,58.07,660,1351680,,,,,,,,,,,,,
459,44.31357551999999,2946,57.65,661,1353728,6600,0.233935546875,-0.02167904588859528,0.3801247484982014,-1.344962404668331,0.9886914640665054,0.1,0.012541027,0.02277606725692749,3e-05,,,
459,44.037318860000006,2951,58.91,662,1355776,6610,0.23447265625,-0.022202239000034752,0.2773105654749088,-1.3115581069141626,0.9928788589313626,0.1,0.010847824,-0.0016137808561325073,3e-05,,,
459,43.66758586000002,2955,58.7,663,1357824,6620,0.242919921875,-0.0223173400889209,0.2769940007128753,-1.3411807920783758,0.9914919808506966,0.1,0.0125482185,0.011546727269887924,3e-05,,,
459,43.65820236,2959,58.46,664,1359872,6630,0.226025390625,-0.019478696837904864,0.31044872556813063,-1.3221091497689486,0.9908233089372516,0.1,0.011457013,0.05230376124382019,3e-05,,,
,,,,,1360000,6640,0.2353515625,-0.01985606788948644,0.2946965737268329,-1.3013771768659352,0.99203119892627,0.1,0.0125089735,0.015397865325212479,3e-05,4.489693995935709,42.02781607024273,60.1
459,43.84937575,2965,58.17,665,1361920,,,,,,,,,,,,,
459,43.35657381000001,2969,58.94,666,1363968,6650,0.2349609375,-0.018154689352377316,0.3514913245220669,-1.3491658721119166,0.9891385454684496,0.1,0.013027777,0.02583492547273636,3e-05,,,
459,42.97598080000001,2974,58.97,667,1366016,6660,0.236669921875,-0.021076323828310706,0.33511205995455384,-1.3308881659060716,0.986292096786201,0.1,0.012863866,-0.0047945287078619,3e-05,,,
459,43.249677629999994,2978,57.86,668,1368064,6670,0.257470703125,-0.023432386133208638,0.3036707733524963,-1.3346931647509337,0.989577972330153,0.1,0.012256715,-0.014393826946616173,3e-05,,,
,,,,,1370000,6680,0.232373046875,-0.021885538077913224,0.32764627678552644,-1.3144331481307745,0.9903861274942756,0.1,0.01085785,0.01774827018380165,3e-05,8.72627206591599,42.19051545480428,59.2
459,43.92319984000001,2983,56.28,669,1370112,,,,,,,,,,,,,
459,44.00219127000001,2988,56.35,670,1372160,6690,0.223291015625,-0.021624998196784873,0.39870936709921806,-1.3143495589494705,0.989309947937727,0.1,0.010552296,0.01949700340628624,3e-05,,,
459,44.09498299000002,2992,56.59,671,1374208,6700,0.226416015625,-0.019271955077419987,0.3323816172545776,-1.3209106579422951,0.9922346519306302,0.1,0.009957974,-0.001815933734178543,3e-05,,,
459,43.85590229999999,2997,58.19,672,1376256,6710,0.2310546875,-0.019540817768574924,0.29509996315464376,-1.342361493781209,0.991463496349752,0.1,0.0129939355,0.048726245760917664,3e-05,,,
459,43.55658303000001,3001,58.74,673,1378304,6720,0.262548828125,-0.02144346786517417,0.2806194510078058,-1.3560650818049909,0.9924034932628274,0.1,0.012041427,-0.003055896610021591,3e-05,,,
,,,,,1380000,6730,0.2408203125,-0.01953900156368036,0.2867264598258771,-1.3704710260033608,0.9899228969588876,0.1,0.012844051,-0.006349507719278336,3e-05,6.390457307730059,42.5618610567558,58.4
459,43.53540510999999,3006,58.9,674,1380352,,,,,,,,,,,,,
459,43.65536479,3011,57.78,675,1382400,6740,0.23671875,-0.019065980281447993,0.35175202614627776,-1.3502268735319376,0.9897012636065483,0.1,0.013073661,0.009015429764986038,3e-05,,,
459,44.26864501,3015,56.67,676,1384448,6750,0.225390625,-0.020061838965921196,0.42613577623851595,-1.3047418121248484,0.9879605136811733,0.1,0.010555504,0.027489129453897476,3e-05,,,
459,44.052216439999995,3019,56.96,677,1386496,6760,0.234716796875,-0.02154380445717834,0.3266700101899914,-1.288363804668188,0.9917886797338724,0.1,0.012391752,0.008817676454782486,3e-05,,,
459,44.414471129999995,3024,57.9,678,1388544,6770,0.220947265625,-0.01836536689370405,0.39724225433310495,-1.3392758712172508,0.9878036621958017,0.1,0.011248365,0.016165301203727722,3e-05,,,
,,,,,1390000,6780,0.257470703125,-0.019255755050107837,0.32329907913226635,-1.2849887117743493,0.9908903129398823,0.1,0.011452734,0.0159108005464077,3e-05,2.287194849308401,47.47738197536147,58.9
459,43.53325844,3029,58.01,679,1390592,,,,,,,,,,,,,
459,43.88195311,3033,57.9,680,1392640,6790,0.239013671875,-0.020124934382329228,0.3493772155139595,-1.3100355308502913,0.9878454245626926,0.1,0.015017121,0.017750099301338196,3e-05,,,
459,43.65089814,3038,58.54,681,1394688,6800,0.21396484375,-0.020330178875883575,0.45166296990355476,-1.3027413848787546,0.9871384603902698,0.1,0.011773922,0.028331607580184937,3e-05,,,
459,44.14483466000001,3042,57.85,682,1396736,6810,0.238330078125,-0.019298154319403692,0.3110706935636699,-1.3236954867839814,0.9902509469538927,0.1,0.010995321,0.025522034615278244,3e-05,,,
459,43.90371869999999,3047,58.83,683,1398784,6820,0.262841796875,-0.0218360312981531,0.2912673630635254,-1.3241312302649022,0.9916352545842528,0.1,0.013298636,0.09677320718765259,3e-05,,,
,,,,,1400000,6830,0.25,-0.02015451091428986,0.3544652658281848,-1.314668171852827,0.9876412730664015,0.1,0.012507765,0.012672334909439087,3e-05,3.8348699557463988,46.459101101422206,57.6
458,43.70527727,3052,59.17,684,1400832,,,,,,,,,,,,,
458,43.23971042,3057,58.66,685,1402880,6840,0.230224609375,-0.021728413665550762,0.4299295217380859,-1.337152363359928,0.9873889638110995,0.1,0.013812067,0.018020760267972946,3e-05,,,
458,43.47223698,3061,58.51,686,1404928,6850,0.271435546875,-0.021254656309611163,0.26292558158747853,-1.304685427248478,0.9922425928525627,0.1,0.012315344,0.03334159776568413,3e-05,,,
458,44.044921190000004,3066,57.68,687,1406976,6860,0.23369140625,-0.02235738381932606,0.3256240562885068,-1.3010399334132672,0.9908228637650609,0.1,0.011426461,0.006469029933214188,3e-05,,,
458,43.87107802999999,3070,58.97,688,1409024,6870,0.236669921875,-0.0204748631149414,0.2822149842977524,-1.2909290373325348,0.9908947236835957,0.1,0.011917562,-0.004271857440471649,3e-05,,,
,,,,,1410000,6880,0.236083984375,-0.019524766539689153,0.30130310902604834,-1.2820269133895636,0.9900956777855754,0.1,0.015035637,0.01761486381292343,3e-05,2.7966712749676463,46.0726471709994,64.0
458,43.52852369,3075,59.41,689,1411072,,,,,,,,,,,,,
458,43.61500442000001,3080,58.21,690,1413120,6890,0.235595703125,-0.020137973847158718,0.35624094305094334,-1.3021879423409701,0.9885289259254932,0.1,0.0133956205,0.002801196649670601,3e-05,,,
458,44.24288881,3084,58.15,691,1415168,6900,0.227099609375,-0.017099797664559446,0.3594728940166533,-1.3035827200859784,0.988916746340692,0.1,0.010835822,0.026064641773700714,3e-05,,,
458,44.93843479,3088,57.09,692,1417216,6910,0.25439453125,-0.02097974531861837,0.31642459372524173,-1.2882975060492754,0.9918827302753925,0.1,0.011773036,0.0028257686644792557,3e-05,,,
458,44.528979209999996,3093,57.61,693,1419264,6920,0.236328125,-0.02015707455575466,0.28572493608808147,-1.2616141941398382,0.9928137352690101,0.1,0.0111346515,0.029646236449480057,3e-05,,,
,,,,,1420000,6930,0.246337890625,-0.022674123824981508,0.2938918996136636,-1.2602671675384045,0.992867084685713,0.1,0.011611884,0.008158300071954727,3e-05,3.303754350509601,45.94489393405196,56.5
458,44.527117450000006,3098,56.86,694,1421312,,,,,,,,,,,,,
458,43.860281779999994,3102,58.06,695,1423360,6940,0.248681640625,-0.020726152836869006,0.24491827394813298,-1.2669202864170075,0.993497175630182,0.1,0.012942494,0.014670491218566895,3e-05,,,
458,43.88539816,3107,58.73,696,1425408,6950,0.237158203125,-0.019678279638901584,0.39829577374039216,-1.274305460602045,0.9878677409142256,0.1,0.013731135,0.033182207494974136,3e-05,,,
458,44.2622918,3111,57.74,697,1427456,6960,0.23603515625,-0.019620332581689583,0.3116180009092204,-1.271843185648322,0.9906778475269675,0.1,0.012622297,0.020286105573177338,3e-05,,,
458,44.50134051,3116,57.96,698,1429504,6970,0.206201171875,-0.01762065767397871,0.42987241805531085,-1.238329193368554,0.989484865218401,0.1,0.009352684,0.05173755809664726,3e-05,,,
,,,,,1430000,6980,0.244287109375,-0.018730307224905117,0.2961143654072657,-1.2807105403393506,0.9924002094194293,0.1,0.010993151,0.02717074751853943,3e-05,3.6918613359339836,44.04202494858849,65.5
458,44.67331353999999,3121,58.41,699,1431552,,,,,,,,,,,,,
458,43.739746149999995,3125,59.98,700,1433600,6990,0.23125,-0.020409232402744237,0.36101174795767293,-1.2704986691474915,0.9878974398598075,0.1,0.0113749225,0.017314333468675613,3e-05,,,
458,43.38741277000001,3130,59.55,701,1435648,7000,0.266015625,-0.021986708346230444,0.28977211182937024,-1.2846807193011045,0.9906068164855242,0.1,0.013293245,0.0021142661571502686,3e-05,,,
458,43.49802713000001,3134,59.64,702,1437696,7010,0.239453125,-0.01970629656134406,0.35299982452997936,-1.2450516898185016,0.9897908112034202,0.1,0.01219563,0.026901379227638245,3e-05,,,
458,43.872657020000005,3139,59.47,703,1439744,7020,0.26708984375,-0.02239958508289419,0.29192827563965695,-1.314885324239731,0.991276484914124,0.1,0.012276618,0.033304065465927124,3e-05,,,
,,,,,1440000,7030,0.26728515625,-0.01874837986106286,0.26997938366839663,-1.2998630754649638,0.991454086266458,0.1,0.011705097,0.016004130244255066,3e-05,4.2166730352360275,45.67445422609776,59.6
458,44.91363495000002,3144,58.4,704,1441792,,,,,,,,,,,,,
458,44.95951761000001,3148,57.35,705,1443840,7040,0.2462890625,-0.020858282719564157,0.32583719296380875,-1.2705752059817315,0.9921419825404882,0.1,0.011455558,0.034633371978998184,3e-05,,,
458,44.68260896999999,3153,58.37,706,1445888,7050,0.24560546875,-0.01961423832035507,0.2955371769145131,-1.2732510756701232,0.9915460124611855,0.1,0.012388241,0.018011990934610367,3e-05,,,
458,44.68164955,3158,59.8,707,1447936,7060,0.27568359375,-0.021858839792548677,0.33649414058309046,-1.3197803497314453,0.991332272067666,0.1,0.015855003,0.07580353319644928,3e-05,,,
458,45.150284170000006,3162,59.57,708,1449984,7070,0.25615234375,-0.020727441221970365,0.24587159152142704,-1.2841077033430337,0.9932938329875469,0.1,0.012561257,0.0016096271574497223,3e-05,,,
,,,,,1450000,7080,0.239892578125,-0.01891398759180447,0.2986637419089675,-1.2598753456026315,0.9937392151914537,0.1,0.009521101,-0.009267278015613556,3e-05,2.3140042199885262,47.01294148938888,54.9
458,45.02081928000001,3167,57.83,709,1452032,,,,,,,,,,,,,
458,45.11122088,3171,56.87,710,1454080,7090,0.23828125,-0.020451954985037445,0.27434253309620543,-1.2719810146838426,0.9911434361711144,0.1,0.012394349,0.0061945840716362,3e-05,,,
458,44.32561241000001,3175,57.64,711,1456128,7100,0.26103515625,-0.02008599084074376,0.2615939523326233,-1.2704008549451828,0.9941234360449016,0.1,0.014280851,0.01325426809489727,3e-05,,,
458,44.61040795000001,3180,57.42,712,1458176,7110,0.24619140625,-0.02074410914501641,0.334760084701702,-1.298542717844248,0.9901521056890488,0.1,0.013723418,-0.00837249681353569,3e-05,,,
,,,,,1460000,7120,0.243896484375,-0.019209952060191427,0.3426902164472267,-1.2469622790813446,0.9911846574395895,0.1,0.0114676,0.036164313554763794,3e-05,2.4498506684697126,47.45927277066066,53.4
458,44.82450397,3185,57.24,713,1460224,,,,,,,,,,,,,
458,45.381188540000004,3189,56.55,714,1462272,7130,0.24619140625,-0.020782894776493775,0.3156691967276856,-1.275527897104621,0.990323917940259,0.1,0.012948243,0.0027496181428432465,3e-05,,,
458,45.241757970000016,3194,56.74,715,1464320,7140,0.22373046875,-0.019851722422026798,0.34613772184820846,-1.251784984394908,0.9921699976548553,0.1,0.010970034,0.019066765904426575,3e-05,,,
458,44.684710149999994,3198,56.72,716,1466368,7150,0.240478515625,-0.018089486517419574,0.36260073153534905,-1.2518506251275539,0.9892662158235908,0.1,0.013649585,0.03740949183702469,3e-05,,,
458,44.21194412999999,3203,56.83,717,1468416,7160,0.24375,-0.01923611535676173,0.3697880043182522,-1.2932439845055341,0.9903624700382352,0.1,0.011090171,0.03317158669233322,3e-05,,,
,,,,,1470000,7170,0.234912109375,-0.019559035962447523,0.3781584691721946,-1.2521712347865104,0.9904191363602877,0.1,0.012257355,0.04030881077051163,3e-05,1.2797059890952325,46.327755168205826,59.2
458,43.22540668999999,3208,56.57,718,1470464,,,,,,,,,,,,,
458,43.70701894,3212,57.05,719,1472512,7180,0.248193359375,-0.02267472467938205,0.3364951884257607,-1.25308834053576,0.9909328455105424,0.1,0.014029296,0.010884547606110573,3e-05,,,
458,44.77820611000001,3216,56.74,720,1474560,7190,0.266552734375,-0.0227899744946626,0.26362493184860797,-1.2892349544912576,0.9928751206025481,0.1,0.013924398,0.0040397047996521,3e-05,,,
458,45.23662393000001,3221,58.81,721,1476608,7200,0.2513671875,-0.02161071495647775,0.2559340506559238,-1.2441766813397408,0.994533087592572,0.1,0.0121724745,0.022330965846776962,3e-05,,,
