#{"t_start": 1708864351.308274, "env_id": "scheduler-customEnv"}
r,l,t
7.928507,63,372.595997
15.537739,53,372.692252
20.453103,40,372.769568
17.807403,41,372.842896
20.712081,40,372.911963
14.987606,49,373.000582
23.186584,37,373.067672
21.294591,39,373.142303
19.044858,44,373.22474
17.537944,46,373.307194
15.534983,49,373.402367
20.382626,39,373.471827
18.257631,45,373.550881
21.676028,39,373.641659
21.335218,38,373.708034
22.052649,39,373.78787
17.707281,44,373.872839
21.326483,39,373.956045
19.217443,43,374.078253
19.197562,46,374.15632
23.367085,38,374.236173
21.433206,41,374.32193
21.303879,39,374.396175
20.681371,43,374.496687
21.658135,42,374.577289
22.573383,39,374.650018
17.38084,47,374.738319
21.464326,41,374.812463
20.280634,39,374.894622
19.023151,47,374.98486
22.068152,38,375.049818
20.998041,38,375.125764
23.225803,38,375.194352
18.980355,43,375.271475
18.653805,43,375.358693
19.79977,41,375.444199
18.976012,43,375.516002
1.705177,79,375.683593
-9.663561,100,375.888678
6.541189,68,376.037757
21.168454,40,376.118183
21.797303,39,376.206093
21.211647,38,376.271441
20.997414,39,376.349953
22.380118,38,376.474438
21.850523,37,376.541775
14.104169,50,376.66345
19.780804,41,376.74822
19.355853,43,376.828004
19.690713,40,376.899673
18.770614,41,376.975121
20.806457,39,377.049672
19.55163,40,377.119146
19.091509,41,377.197238
18.294151,43,377.291689
15.294191,44,377.387389
19.335304,40,377.463338
17.466078,40,377.532194
19.590784,39,377.608769
20.176291,39,377.689924
19.101972,41,377.76716
20.389239,40,377.845223
17.41257,43,377.924621
22.460592,37,377.999237
23.027517,38,378.080634
24.038807,38,378.161978
22.329943,37,378.228103
21.588405,39,378.300044
19.600027,39,378.383874
21.117033,39,378.468451
15.811783,43,378.552951
20.672868,40,378.631277
21.14574,37,378.703966
22.622426,39,378.779951
21.72307,40,378.858661
20.374151,39,378.964427
19.646283,42,379.116621
21.509223,38,379.211026
-13.403457,109,379.469647
20.664896,39,379.615505
21.308047,39,379.725743
21.419291,38,379.848374
20.467975,43,379.93505
19.359191,41,380.039656
22.603064,38,380.112151
17.527344,46,380.244892
22.890194,37,380.362346
18.955787,43,380.48182
21.294689,39,380.603336
19.472721,43,380.723486
21.724151,39,380.817032
21.175858,42,380.906588
19.943693,42,381.135646
21.852214,41,381.290213
22.595304,38,381.592046
21.406617,38,381.721425
20.46475,42,381.892568
23.087642,38,382.079315
16.264001,54,382.236868
20.740488,41,382.318763
21.251984,42,382.41465
19.057707,45,382.56353
20.84924,38,382.641387
22.018478,41,382.722241
22.009815,38,382.85684
14.15922,53,383.013396
17.895604,47,383.163093
7.218184,68,383.294733
19.458026,41,383.381528
21.047598,41,383.500821
18.644642,47,383.609052
19.528784,39,383.772933
17.500001,46,383.925458
23.204705,39,384.03933
21.616841,39,384.125721
23.64247,39,384.238403
13.322041,53,384.348249
9.85149,62,384.466514
10.439379,62,385.236357
22.120325,39,385.74564
21.199747,40,386.338952
20.82717,42,386.470234
20.338215,41,386.606411
21.359274,37,386.714889
20.066615,42,386.8583
20.08426,38,386.984927
23.460629,37,387.08187
20.754963,40,387.261737
21.136189,39,387.383272
21.632699,39,387.59055
22.521048,38,387.706362
23.696628,43,387.876568
21.997197,38,387.964511
18.480592,45,388.122608
25.790623,39,388.227282
17.813645,45,388.340161
23.467093,38,388.423758
20.665842,43,388.797068
21.232403,39,388.974354
23.596958,43,389.119019
21.038365,40,389.402863
20.180376,41,389.55933
21.650144,40,389.709431
21.357461,37,389.874247
27.382526,38,390.013224
19.745342,45,390.343767
22.273165,39,390.428341
14.987211,47,390.51556
-10.497031,105,390.749314
19.357478,40,390.934344
19.589194,39,391.545296
21.732822,37,391.632953
14.966228,50,391.746584
19.531619,39,391.83367
19.908661,44,391.944491
17.137006,42,392.043574
20.729497,38,392.126726
22.148991,37,392.221386
18.302912,46,392.318608
21.559472,40,392.397485
21.033481,39,392.474198
20.830271,40,392.561666
21.564234,39,392.651278
22.501511,39,392.726163
21.735856,40,392.81638
21.232095,37,392.894486
18.354785,43,392.978209
21.712504,40,393.060294
19.431135,43,393.150984
18.972005,42,393.222101
22.260294,37,393.294294
22.791897,37,393.387497
22.280517,39,393.463338
22.568967,37,393.539733
17.574905,47,393.632574
23.515108,39,393.717115
16.139055,51,393.88642
20.950258,38,393.982045
22.52531,37,394.059173
21.016113,41,394.147051
19.26384,43,394.221305
18.866493,43,394.335509
22.194255,37,394.421946
20.809004,44,394.519451
16.489304,48,394.610411
20.476729,40,394.708692
22.902546,38,394.782814
19.605734,44,394.929374
17.694114,48,395.081132
20.490927,42,395.207612
11.691393,61,395.422018
22.135639,39,395.524817
18.645015,46,395.603432
22.730722,37,395.678096
22.059028,38,395.748389
22.867809,37,395.840776
22.60261,37,395.91489
21.298757,40,395.99423
20.250101,43,396.090927
14.088553,54,396.184619
18.543764,45,396.27144
15.308882,53,396.419703
24.185962,37,396.492292
21.029041,41,396.583084
21.866332,39,396.65196
19.748043,39,396.72031
18.786006,45,396.808096
24.312519,38,396.889501
25.063512,38,396.954815
17.143048,46,397.037762
21.596253,40,397.113254
20.780306,43,397.19548
21.512924,38,397.278794
21.686739,38,397.341633
22.504317,37,397.414837
19.672221,43,397.489068
21.834887,38,397.56498
23.310141,39,397.643008
23.08623,37,397.722004
20.050678,42,397.807679
18.820728,46,397.893
21.994268,38,397.965463
20.944964,39,398.043633
21.279728,40,398.112011
23.768812,37,398.182533
15.08478,51,398.312739
21.003172,40,398.393049
23.110973,38,398.466901
17.992903,47,398.560439
19.542355,44,398.651011
21.336315,39,398.719443
16.992982,45,398.800426
20.388668,42,398.896197
23.236973,37,398.971817
19.959185,44,399.073033
22.879285,38,399.184538
22.906746,41,399.294013
20.591089,39,399.394464
21.645967,41,399.483073
20.089972,42,399.593615
18.4644,47,399.726579
21.031923,40,399.813415
22.381855,39,399.92394
19.78338,42,400.016073
21.057626,41,400.148732
23.132182,38,400.239477
22.737817,38,400.368144
23.434214,38,400.461339
22.550772,46,400.542378
23.974248,39,400.628837
22.518722,39,400.710868
18.965689,43,400.80838
21.412708,40,400.958761
20.377409,42,401.075237
23.267936,39,401.191321
23.121651,39,401.277249
21.132485,40,401.363235
21.832972,40,401.43674
20.986524,42,401.517196
21.456358,41,401.591735
22.839776,38,401.659323
21.125731,41,401.743024
22.699833,38,401.836556
20.02112,42,401.916962
20.088236,43,402.000319
23.030004,38,402.079153
21.177212,41,402.16593
21.027984,40,402.242555
23.200329,37,402.317474
21.701853,41,402.399312
21.262987,39,402.473288
21.784762,39,402.549997
23.124932,39,402.627584
23.677609,39,402.700341
21.60236,39,402.79023
21.135346,39,402.862881
22.567757,39,402.944218
22.450899,39,403.015698
24.504453,37,403.090379
21.663102,43,403.210281
24.890561,37,403.296631
20.332087,41,403.423437
20.131041,41,403.541763
22.902778,37,403.652902
22.678889,38,403.752482
24.799708,38,403.832215
22.03126,38,403.941016
22.123328,41,404.043915
22.792431,39,404.162449
23.520469,38,404.260314
23.137786,37,404.349632
20.020029,43,404.44968
21.168066,40,404.532008
25.214866,37,404.625474
23.813686,39,404.700933
24.394549,37,404.817684
23.520695,39,404.922883
24.226999,38,405.021637
20.142859,40,405.09835
23.269755,37,405.161784
23.561913,39,405.240494
23.142336,40,405.313852
12.765798,56,405.433913
22.858065,39,405.525474
22.991706,38,405.594878
23.449,41,405.67335
23.497259,38,405.745712
23.181473,39,405.865813
17.941315,48,406.007809
23.3609,38,406.133402
22.335743,42,406.223507
24.769323,37,406.298708
23.571913,37,406.363293
21.863977,41,406.457983
22.550711,38,406.54841
21.032095,43,406.635436
21.809065,41,406.708897
21.49604,40,406.786213
23.911233,37,406.867522
23.83437,37,406.949515
16.934669,51,407.03804
12.797243,60,407.150083
23.00333,38,407.234955
22.424302,39,407.305831
22.055378,40,407.407061
20.677615,41,407.501294
18.614661,44,407.579445
22.320937,40,407.660642
25.581586,37,407.73624
22.624183,40,407.808146
19.418466,42,407.894431
-86.037019,257,408.422874
25.367801,38,408.492725
24.745281,39,408.56216
21.95326,40,408.649937
21.713185,40,408.731605
24.370165,37,408.798886
20.491966,43,408.876856
22.082845,38,408.952209
8.882509,63,409.084807
20.13313,44,409.16288
21.31736,38,409.241952
16.423873,46,409.343443
21.497824,41,409.424112
23.234326,38,409.506036
24.247199,37,409.5725
16.597791,48,409.702785
23.619757,38,409.821156
22.023305,43,409.912219
19.744564,44,410.016981
23.049479,39,410.075621
21.214735,42,410.169499
22.561621,41,410.240572
18.644084,47,410.335747
21.510148,40,410.420162
22.482747,38,410.495115
23.57171,37,410.559671
22.036569,40,410.637405
24.073391,37,410.719765
14.541672,55,410.843918
22.954037,38,410.915532
20.90221,43,411.000073
23.39267,39,411.07022
18.406659,49,411.153968
22.300614,40,411.228959
16.188841,50,411.32371
23.211582,37,411.391954
22.055325,40,411.475738
22.428607,39,411.577006
22.361971,40,411.660011
20.451749,38,411.722108
15.411518,51,411.820692
23.024215,38,411.893369
21.626737,39,411.969676
21.694582,40,412.040387
22.380904,39,412.12847
20.565188,42,412.207749
21.593252,40,412.298198
23.084089,38,412.369777
22.73931,37,412.449685
21.717296,41,412.53359
22.474908,37,412.614472
22.101494,41,412.691517
21.083326,39,412.76632
23.789869,38,412.839772
17.735958,46,412.939586
22.492622,37,413.008097
22.39284,38,413.090269
21.749356,39,413.159503
21.853103,39,413.229951
20.922621,42,413.323989
22.536354,39,413.398125
20.35352,41,413.479964
22.822014,39,413.556815
19.890995,38,413.649147
24.134384,38,413.728421
20.744318,42,413.807752
22.015754,37,413.874245
21.128336,40,413.949004
20.738787,42,414.04271
21.984582,39,414.119501
23.31235,38,414.186607
19.946817,37,414.257763
20.336744,42,414.335633
22.42006,39,414.426085
22.321258,39,414.508725
-6.151169,97,414.693027
21.174259,41,414.768682
21.531958,40,414.838008
21.067312,40,414.908289
19.748214,43,414.99478
20.539898,40,415.063903
22.298768,38,415.129514
19.466813,40,415.214305
22.042605,40,415.293974
21.309528,41,415.373001
22.761686,38,415.446497
23.013055,39,415.525294
21.256774,40,415.595416
20.559344,40,415.684398
22.019651,39,415.761369
22.318248,39,415.833958
21.171829,39,415.907257
22.001715,39,415.977732
19.451206,41,416.054593
19.199778,40,416.141902
19.913984,42,416.226124
22.502038,39,416.301287
20.863058,41,416.398965
22.227096,40,416.469768
23.082059,41,416.546972
15.328598,49,416.642454
23.103109,38,416.705112
13.294245,58,416.822934
22.644078,38,416.902191
20.871389,39,416.977966
21.384534,40,417.073385
21.571973,42,417.171199
20.195237,42,417.292266
23.508177,39,417.381517
20.916507,41,417.460991
18.64637,44,417.57348
-3.598709,92,417.792254
13.692419,56,417.943124
23.399787,37,418.025766
22.328458,38,418.108981
22.067066,38,418.256312
23.996686,38,418.383437
23.850977,37,418.534845
24.199696,38,418.691908
22.407458,40,418.792687
22.830362,38,418.880468
22.438628,39,419.051017
24.094946,37,419.161058
23.670635,37,419.466902
23.996618,37,419.601335
21.003541,41,419.874029
23.604534,38,420.232599
22.045348,39,420.671421
22.193529,38,421.256617
21.984457,40,421.867604
22.415544,41,422.034291
-37.092081,161,422.553408
22.021501,39,422.646089
22.114583,42,422.754234
23.568385,38,422.872753
21.702956,41,422.962236
20.982354,41,423.052924
23.954484,37,423.252933
21.001645,41,423.348541
21.808232,41,423.814045
20.44983,41,423.954364
21.635826,39,424.137659
19.667829,41,424.348424
19.794795,42,424.528746
20.979724,40,424.668226
22.296729,39,425.148083
10.328931,62,425.337835
21.836671,39,425.429393
22.662451,38,425.77932
18.899708,42,425.992519
21.804954,39,426.098415
24.278748,40,426.196452
20.899361,40,426.350965
22.228366,40,426.703084
21.751958,41,427.117826
22.487135,38,427.184678
23.28972,38,427.291
24.004887,38,427.392527
24.369492,37,427.481043
21.310308,40,427.561016
21.640719,40,427.639495
23.412867,38,427.70941
16.886504,50,427.819354
15.548233,49,427.913245
17.399849,47,428.029762
13.143785,59,428.151866
18.752522,45,428.244859
14.823787,53,428.359888
23.11803,41,428.443796
24.620476,44,428.527297
20.802259,43,428.62632
20.24664,42,428.700966
18.795662,47,428.797185
22.105983,41,428.891462
19.414498,44,428.96305
-10.244922,98,429.174436
23.497903,39,429.299312
22.712403,38,429.392862
22.77259,38,429.473305
22.553066,39,429.561102
21.915401,39,429.64
21.476057,42,429.734606
23.332619,38,429.905614
21.903086,38,429.996353
21.916849,37,430.098027
23.989349,38,430.166893
19.686155,39,430.258677
22.744227,37,430.375941
22.682071,37,430.505569
20.180882,41,430.604387
22.605143,38,430.684923
22.816429,40,430.771166
23.83111,37,430.849966
22.64623,37,430.925526
22.806474,39,431.026762
19.881939,40,431.112598
18.388706,45,431.194065
19.845607,42,431.277686
21.502668,37,431.351526
21.396606,40,431.421002
17.567542,47,431.52821
22.48382,37,431.613904
22.044382,38,431.689279
23.968742,38,431.777124
19.336572,40,431.857251
18.615195,49,432.042186
23.147952,37,432.140682
22.028277,40,432.283372
18.889842,41,432.395205
21.023497,42,432.529852
21.450996,39,432.671462
23.552945,40,432.756948
16.351888,52,432.844639
23.497325,37,432.923175
14.995283,52,433.09216
20.796176,41,433.173877
20.304045,43,433.321218
11.904766,58,433.459315
19.501629,46,433.586414
22.663459,41,433.737882
23.977089,39,433.830574
19.367813,46,433.93088
23.383173,40,434.032088
22.439989,38,434.142131
22.15587,40,434.242041
24.554035,37,434.328256
8.876062,68,434.476424
22.45219,39,434.555884
24.58948,37,434.626853
19.064466,43,434.708446
22.907745,38,434.791243
21.689417,39,434.870333
22.870008,41,434.956946
21.386876,42,435.049366
22.822444,40,435.144447
12.635024,59,435.25799
18.151305,48,435.361791
23.692403,39,435.438839
23.83573,39,435.512481
18.10822,48,435.601785
20.090434,42,435.686342
22.396976,40,435.761689
22.52862,38,435.851534
20.726044,45,435.93948
24.03568,38,436.005295
20.537703,40,436.08188
20.039427,43,436.175529
22.450389,38,436.251715
21.963765,39,436.376166
23.113951,38,436.487888
19.45688,47,436.620781
22.679169,39,436.772493
22.67812,38,436.871931
22.084853,41,436.959701
20.942357,41,437.053567
19.811541,44,437.172739
22.962812,39,437.298198
21.163056,41,437.39234
21.904792,38,437.462997
13.639011,55,437.592681
19.167257,42,437.743997
21.107469,41,437.833747
23.922407,38,437.905158
22.308186,41,437.987068
23.424861,37,438.090217
21.82172,38,438.208616
21.566927,39,438.302479
22.975357,39,438.379786
22.785122,38,438.454019
21.593433,37,438.509736
22.630765,38,438.587421
17.659053,48,438.678945
20.08321,43,438.759296
21.822944,41,438.846376
21.142781,41,438.935725
21.365734,40,439.00998
20.370373,41,439.090588
22.13067,42,439.202207
20.880014,43,439.285379
14.508785,55,439.391343
22.854106,39,439.464396
19.929151,42,439.551997
22.439558,39,439.6252
22.927743,39,439.705397
23.577958,37,439.7778
20.344186,43,439.866514
22.287766,40,439.93563
20.114632,44,440.018945
22.614493,39,440.091219
-9.82242,102,440.291983
14.640956,56,440.413311
21.329943,39,440.485539
22.857527,39,440.563435
23.415528,39,440.659269
16.354732,51,440.750611
22.0847,41,440.851852
24.196905,37,440.920997
23.636966,39,440.992961
23.928055,39,441.071523
24.273858,39,441.13795
22.889229,40,441.213027
23.051454,39,441.307964
22.60269,40,441.394705
23.787897,38,441.482872
21.273046,41,441.569366
22.668247,39,441.642489
17.436692,47,441.723019
21.541669,41,441.803114
21.960859,41,441.893247
23.705229,38,441.958107
22.713031,40,442.043602
22.650452,42,442.123609
23.973806,38,442.192521
21.935668,41,442.285133
24.766654,37,442.361699
22.950581,39,442.443638
20.868043,45,442.52854
-3.971819,91,442.721782
21.594101,42,442.799857
21.590431,39,442.885325
21.598292,40,442.967778
24.111421,39,443.049697
20.366573,45,443.13432
23.340378,38,443.20113
23.62743,37,443.280669
20.800638,41,443.364479
20.179798,42,443.443251
22.857239,39,443.522673
23.201583,38,443.601986
20.720506,43,443.680132
20.071929,43,443.759129
21.852272,39,443.846183
22.487084,38,443.914446
22.266299,40,443.985939
24.208846,38,444.07592
22.359265,39,444.160993
22.924979,41,444.241429
24.414987,39,444.318005
24.624606,38,444.388082
21.630967,43,444.470178
19.547049,47,444.563659
24.933233,38,444.635202
17.045722,53,444.739073
23.451726,40,444.811175
21.768767,43,444.899752
23.403231,40,444.971626
23.775078,38,445.042677
23.916223,37,445.10692
22.91736,39,445.186193
23.819766,38,445.25774
24.54472,37,445.336855
22.912456,39,445.405593
23.965969,37,445.486036
22.321897,41,445.555604
23.216256,38,445.622533
25.049717,37,445.710096
23.805958,37,445.779867
22.084563,39,445.89561
27.797192,38,446.00401
24.849389,38,446.119359
23.163032,38,446.202931
25.304525,37,446.352398
21.83337,41,446.446336
20.508694,39,446.521126
20.643771,43,446.604359
5.971375,71,446.739523
23.297582,40,446.826421
23.945083,39,446.901982
24.196755,39,446.995747
24.039251,37,447.068911
23.149173,41,447.146038
23.59144,38,447.213046
23.578425,37,447.287431
23.667589,40,447.36758
22.433145,40,447.436666
23.173924,39,447.518987
21.032781,40,447.590077
24.213833,38,447.661579
21.895949,42,447.748808
23.578489,39,447.816158
21.676744,41,447.923451
23.658015,38,448.002377
22.453636,40,448.079938
24.935308,37,448.152746
22.153955,37,448.22759
22.156619,41,448.313074
23.744307,39,448.391481
24.588274,37,448.468452
21.589559,40,448.543514
22.055601,38,448.62115
24.058846,38,448.718018
24.102852,38,448.785603
19.253447,46,448.882197
23.274434,38,448.99216
23.737023,37,449.085896
22.589002,40,449.194764
22.556437,39,449.364485
21.562731,41,449.44939
22.843889,40,449.595422
23.068499,39,449.704877
22.61154,41,449.827242
23.500058,39,449.922705
20.28236,43,450.01114
23.055312,37,450.092326
22.720129,40,450.182385
23.244723,38,450.267719
23.365923,40,450.382495
22.548661,39,450.498933
20.524149,45,450.610984
20.967916,40,450.709067
23.032136,38,450.842581
20.202503,43,451.023035
-6.036899,98,451.463969
23.58822,37,451.582598
-5.24883,96,452.018993
23.83732,37,452.367677
23.447985,38,453.160205
23.450357,38,453.697981
21.370315,40,454.146186
23.070529,38,454.296145
23.254901,37,454.42106
22.538417,41,454.524594
22.827068,38,454.616784
24.245133,39,454.746418
22.207224,39,454.853263
22.951468,38,454.946141
22.809818,37,455.015214
23.165281,40,455.128585
22.805104,38,455.244251
21.551394,40,455.36033
23.568535,37,455.444509
23.226622,39,455.52742
24.217634,38,455.604928
24.080904,39,456.050636
13.245059,58,456.399816
23.645388,37,456.612878
23.962519,38,456.767705
21.527109,39,456.918721
21.811389,40,457.055855
22.668391,40,457.319985
11.235765,60,457.474864
15.423422,54,457.57969
20.866496,40,457.696358
20.703289,41,458.061368
21.356952,39,458.47627
20.793443,38,458.561713
23.325338,38,458.693147
18.711965,45,458.800631
22.58895,39,458.862201
15.092002,50,458.963904
21.104751,39,459.047865
20.778713,39,459.157604
23.595591,37,459.238241
21.772876,40,459.345592
22.479208,40,459.422569
22.791427,38,459.512677
21.528835,43,459.598166
-4.04503,91,459.793344
22.548276,38,459.871076
22.92186,39,459.950398
22.596029,39,460.020633
24.003119,37,460.08262
22.253049,40,460.155465
19.464989,42,460.280803
22.740556,39,460.361292
22.130147,37,460.449696
21.396054,41,460.533917
21.811787,39,460.603086
19.416969,40,460.671977
20.721691,39,460.745873
19.326131,42,460.827908
17.411269,48,460.916498
21.177668,39,461.001047
16.928931,49,461.081505
21.858207,40,461.28051
19.526825,44,461.385288
21.667762,38,461.509794
17.354684,48,461.635342
18.709865,42,461.720677
13.717335,52,461.853167
16.689568,47,461.951951
22.121929,40,462.038326
20.213307,41,462.130566
19.79528,41,462.218091
21.51109,39,462.363638
22.33417,41,462.479686
22.322541,39,462.62799
22.056378,39,462.701481
22.724261,37,462.790126
20.750982,40,462.895606
16.468989,49,463.042899
22.880326,38,463.131886
20.624476,45,463.270677
14.673526,52,463.394884
22.713572,38,463.473182
16.74517,50,463.609567
21.95633,38,463.660852
20.344177,41,463.735554
21.20973,39,463.816741
24.224453,38,463.893451
16.18289,51,464.002761
23.033596,41,464.072409
14.378542,55,464.285569
23.449267,37,464.359517
13.416195,57,464.513425
17.259286,46,464.59695
13.572424,57,464.701734
21.215657,44,464.812614
17.949329,50,464.949952
23.741773,37,465.060231
22.189994,39,465.138024
20.285741,43,465.270346
20.687394,41,465.362234
23.760314,39,465.469432
19.446371,42,465.591627
22.530032,41,465.755259
22.705912,38,465.906937
19.9756,45,466.140557
22.56334,41,466.264409
23.959955,39,466.3592
25.737385,39,466.432751
21.973968,40,466.508753
18.581377,48,466.615146
20.842723,45,466.728791
14.587275,57,466.875482
15.452561,53,467.008675
22.151881,38,467.094403
21.464016,40,467.198622
5.408712,76,467.378594
21.612197,41,467.468865
-25.496948,134,467.874842
17.185989,50,467.982389
21.927657,40,468.056263
24.94427,42,468.136319
23.274001,39,468.221515
21.779327,37,468.287214
22.124697,39,468.36113
21.733803,39,468.442629
23.030068,38,468.501464
18.995397,43,468.592217
22.819746,38,468.66787
22.750941,40,468.916926
20.889448,46,469.032315
26.481941,41,469.105676
21.183683,38,469.177215
23.779635,39,469.263369
24.257647,38,469.358107
24.172867,39,469.430071
22.443591,41,469.525786
24.198901,37,469.597796
21.852831,40,469.681435
21.069107,38,469.771042
25.472214,40,469.849262
24.060252,38,469.928102
24.320793,39,470.011006
23.229821,40,470.128958
21.072512,40,470.230185
23.3292,39,470.326192
24.247951,39,470.429414
24.080565,38,470.4995
22.653656,40,470.591913
23.898299,39,470.673031
23.653903,38,470.81253
25.364385,37,470.882174
24.28457,37,470.968478
23.050459,39,471.081923
21.747294,42,471.174608
-184.86206,457,472.340529
-46.415708,178,472.718207
-2.290626,90,472.888639
-17.280364,120,473.135053
22.649617,39,473.204448
24.8663,40,473.285705
23.727294,43,473.384108
23.168298,40,473.462974
21.215654,41,473.54079
21.110369,42,473.619382
22.026205,40,473.710345
9.825727,64,473.827635
20.394505,42,473.912593
19.727194,43,473.99519
21.951287,38,474.076148
20.899975,43,474.167051
21.359515,41,474.241233
18.539831,46,474.342582
20.30699,44,474.433105
20.079048,43,474.530691
23.690094,39,474.599747
22.419833,38,474.665678
20.961334,42,474.749002
19.149038,45,474.839716
22.362906,37,474.915118
22.206977,39,474.994371
22.302095,40,475.06724
20.927583,39,475.139614
22.476368,39,475.211922
22.223843,38,475.300305
23.514214,37,475.371316
21.174795,37,475.449579
22.400789,38,475.519498
19.706265,42,475.610239
22.050636,38,475.683701
23.876567,39,475.758696
20.898836,40,475.848973
19.701206,45,475.930525
23.159807,38,476.014251
22.326907,38,476.082781
20.641305,40,476.165882
21.140749,38,476.246476
11.092424,61,476.364104
21.282248,39,476.441905
2.275217,78,476.600046
21.739022,38,476.677506
19.673233,42,476.762292
21.346234,40,476.84059
20.795083,42,476.922552
21.898164,40,477.007435
21.664923,40,477.080976
22.452711,38,477.147907
22.841589,37,477.218523
23.741116,38,477.292149
22.939694,38,477.362504
23.627196,39,477.431395
21.663417,39,477.506118
21.604486,38,477.586688
22.028289,39,477.659002
21.908222,41,477.740547
20.119487,43,477.814705
19.834431,44,477.898397
20.297354,41,477.975091
19.338753,43,478.054147
20.821968,41,478.130617
20.352661,42,478.209981
22.737894,38,478.284108
20.975544,40,478.36663
21.94055,38,478.430732
19.510332,42,478.511128
21.88982,37,478.572374
19.445742,40,478.643203
19.089032,43,478.719585
21.487846,39,478.787794
20.311683,39,478.877738
18.135387,46,478.971658
20.488195,41,479.050368
23.973747,37,479.111505
17.732229,46,479.192999
4.5077,74,479.513563
17.910456,48,479.609416
22.123855,40,479.695469
17.985442,45,479.8143
22.377432,38,479.887879
17.561975,49,479.977858
19.659965,42,480.051936
21.456596,39,480.12648
21.783544,38,480.20193
21.696879,39,480.288374
22.447057,37,480.358481
20.655921,41,480.431228
20.613661,42,480.513047
23.14728,38,480.575418
21.646452,41,480.647232
22.091622,39,480.729213
22.844926,38,480.810549
20.647754,41,480.892267
22.391013,38,480.965443
20.681588,40,481.057366
21.222323,40,481.164333
20.51791,41,481.23687
21.831847,41,481.322756
22.262985,40,481.415381
23.03257,37,481.482499
-26.969488,137,481.78464
10.417556,62,481.931398
13.28353,55,482.063774
20.142835,44,482.149132
20.886129,40,482.233226
21.58409,40,482.318516
23.072556,39,482.395487
21.756864,41,482.49168
22.94939,38,482.573144
22.447597,38,482.671772
22.063224,38,482.775705
23.236275,37,482.843732
23.721301,37,482.939547
23.060792,37,483.030333
24.370316,37,483.136504
23.830573,37,483.257473
21.152663,38,483.358962
20.712858,40,483.451778
22.309639,37,483.575551
21.096696,37,483.658388
20.408977,39,483.748148
19.729777,41,483.84548
20.568041,39,483.977234
22.257853,39,484.093263
21.843668,43,484.31626
22.061298,37,484.439282
18.781094,41,484.613531
16.202094,48,484.725911
15.56772,44,484.86673
20.948692,39,485.06904
19.281002,41,485.503302
19.79642,39,485.924067
16.109941,48,486.846296
20.481962,37,487.001818
6.932632,65,487.234293
20.936116,39,487.377747
20.405107,40,487.572932
20.940299,39,487.699345
17.732622,42,487.791569
16.538308,47,487.926446
16.778789,44,488.052073
20.524693,39,488.256805
20.418542,39,488.636162
16.741537,44,488.78454
19.852624,39,488.89498
20.712954,38,489.055451
19.985157,42,489.218378
20.132661,39,489.433159
20.380736,38,489.705199
18.505961,43,489.968488
21.451158,37,490.098881
19.774545,40,490.458927
20.37537,38,490.567735
18.594,44,490.652165
21.406299,37,490.731076
20.562283,40,490.91313
20.732037,38,491.467162
21.466075,38,491.550246
18.194163,42,491.740195
20.144543,39,491.89444
19.559726,43,491.985669
22.2287,39,492.063297
21.319538,37,492.138046
20.796561,39,492.213195
23.92748,38,492.291863
19.800972,41,492.407949
22.287641,38,492.490232
18.89456,43,492.630999
20.81756,39,492.706747
18.447285,45,492.795451
22.948753,37,492.874111
18.944386,42,492.944955
19.061595,43,493.035928
22.172148,38,493.106395
20.936637,38,493.182039
20.253548,41,493.255776
20.127972,41,493.341553
22.651188,39,493.413931
20.05921,43,493.594946
20.972041,40,493.662756
25.200366,37,493.746457
21.586268,38,493.813536
22.398119,41,493.899947
22.701172,39,493.982367
22.316423,42,494.058821
24.292969,38,494.137623
23.25395,38,494.216452
23.959546,38,494.282322
23.236503,39,494.36542
21.860973,37,494.450308
21.443887,39,494.595934
22.592105,37,494.67636
23.602756,37,494.75072
23.467141,38,494.84317
19.045516,43,494.923439
22.457392,38,494.997374
22.738315,40,495.078704
21.611254,40,495.152684
23.425294,40,495.234477
22.974998,38,495.310065
23.551338,38,495.402564
23.98557,39,495.484217
21.460612,38,495.572054
23.237006,38,495.641765
24.206032,37,495.71017
21.668177,39,495.784414
21.836324,40,495.882075
23.369205,38,495.974709
21.936255,39,496.048493
21.038788,40,496.125471
21.593448,39,496.19614
21.403494,38,496.28695
21.871135,38,496.391183
19.054945,42,496.470382
24.494639,38,496.547674
22.966119,38,496.613543
22.026025,40,496.696768
21.296613,39,496.776623
22.596798,37,496.849299
22.515621,39,496.926577
23.692031,37,497.002006
16.886032,50,497.107919
23.216085,38,497.176084
25.108825,37,497.24509
24.258883,37,497.309708
23.476822,39,497.481379
23.403401,38,497.585753
24.06314,37,497.659372
24.343258,38,497.728122
24.845932,37,497.807128
22.998487,38,497.881438
17.526156,47,497.975969
24.448402,37,498.064585
22.933213,38,498.141583
24.458148,37,498.222919
23.663561,37,498.310254
23.897626,37,498.388241
3.503799,77,498.584083
19.644816,45,498.711517
23.25664,38,498.824182
23.948686,37,498.912625
22.18062,40,499.015224
20.625495,41,499.123633
23.832592,37,499.230717
24.762403,37,499.313918
23.411553,39,499.405271
23.370313,38,499.497379
18.437757,49,499.610475
19.634057,45,499.701193
23.64413,39,499.833895
22.376191,40,500.012606
15.847779,53,500.132576
23.656656,37,500.215195
22.0804,39,500.320088
22.36947,39,500.409137
23.054902,37,500.512779
23.166502,37,500.608581
21.471575,39,500.692551
11.89379,59,500.855404
13.891276,55,500.99458
