time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/clip_fraction,train/value_loss,eval/mean_ep_length,eval/mean_reward
6284,644,27.402882180000002,2637824,419,92.78,3e-05,6430,-2.161260648071766,-0.02086227216786938,0.0054086735,0.7446891,0.6358645558357239,0.1,0.2306640625,4.724213635176421,,
6294,645,27.83404408,2641920,419,92.97,3e-05,6440,-2.156195704638958,-0.020876010395295453,0.0053422824,0.5522705,0.6864922046661377,0.1,0.20869140625,5.657298787683248,,
6304,646,27.29587507,2646016,419,92.64,3e-05,6450,-2.1795892119407654,-0.021010442008264362,0.0051721535,0.64583445,1.1346577405929565,0.1,0.2026123046875,6.851993506401778,,
6313,647,26.99502927,2650112,419,93.46,3e-05,6460,-2.169242486357689,-0.019438850070582703,0.0048498483,0.57728124,1.1989893913269043,0.1,0.1790771484375,7.0118141829967495,,
6323,648,26.745268079999995,2654208,419,93.85,3e-05,6470,-2.1684986099600794,-0.02015031001647003,0.0049579884,0.6651866,0.863273561000824,0.1,0.1864013671875,7.4104618228971955,,
6332,649,26.75228322,2658304,419,93.13,3e-05,6480,-2.1683053463697433,-0.01949203118274454,0.0045547737,0.49827987,0.7125939726829529,0.1,0.17724609375,8.317811600118876,,
,,,2662400,,,3e-05,6490,-2.184820127487183,-0.021375244730734266,0.0055967025,0.6836353,0.716873049736023,0.1,0.20322265625,5.8063751116394995,98.8,22.93895740509033
6343,650,26.242036389999996,2662400,419,94.08,,,,,,,,,,,,
6353,651,25.793746140000003,2666496,419,94.7,3e-05,6500,-2.1745487675070763,-0.0191930275366758,0.0049107857,0.6647606,1.0108015537261963,0.1,0.208203125,6.692882524430752,,
6362,652,27.685451360000002,2670592,419,92.61,3e-05,6510,-2.1531297236680986,-0.018751410371623933,0.0044669053,0.60567737,0.9331363439559937,0.1,0.1739501953125,6.657112048566342,,
6372,653,26.300377079999993,2674688,419,93.47,3e-05,6520,-2.1679491817951204,-0.020437670787214302,0.0057435893,0.6098451,0.7005079984664917,0.1,0.210595703125,6.51121149212122,,
6382,654,25.839940709999997,2678784,419,95.02,3e-05,6530,-2.1464337304234506,-0.018907513988961,0.0061101196,0.62290275,0.5433929562568665,0.1,0.2111328125,4.5649286434054375,,
6391,655,26.382307309999998,2682880,419,94.46,3e-05,6540,-2.147550454735756,-0.022657546470873056,0.0061546946,0.5911776,0.6026521921157837,0.1,0.24267578125,4.0540779560804365,,
6401,656,26.36299409,2686976,419,94.36,3e-05,6550,-2.18563199788332,-0.021224838781927248,0.0051130215,0.6905391,0.6188302040100098,0.1,0.211376953125,5.143644375354052,,
6411,657,27.55250355,2691072,419,93.45,3e-05,6560,-2.138108950853348,-0.021347983695159202,0.005730279,0.49787414,0.9114110469818115,0.1,0.2064208984375,6.56912333369255,,
6420,658,27.618165490000003,2695168,419,92.87,3e-05,6570,-2.1385228291153906,-0.020933716247964185,0.0069961203,0.55977607,0.5398885011672974,0.1,0.233544921875,4.3373085260391235,,
6430,659,27.187259160000004,2699264,419,92.22,3e-05,6580,-2.157529577612877,-0.01998163105454296,0.0050690863,0.63654816,0.8695760369300842,0.1,0.1978515625,6.884112203121186,,
,,,2703360,,,3e-05,6590,-2.1412611424922945,-0.02107304375822423,0.0053946413,0.5609541,0.723732590675354,0.1,0.1951416015625,5.734203919768333,85.0,30.947697830200195
6440,660,26.65440004,2703360,419,94.08,,,,,,,,,,,,
6450,661,26.216635220000004,2707456,419,94.85,3e-05,6600,-2.137457649409771,-0.02115670928033069,0.004765357,0.62039316,0.8888610601425171,0.1,0.1978271484375,5.649138020724058,,
6460,662,26.772877879999996,2711552,419,93.32,3e-05,6610,-2.1869382739067076,-0.01757001326768659,0.0044148955,0.6048199,1.412721872329712,0.1,0.1575927734375,10.93390207439661,,
6469,663,25.891619240000004,2715648,419,94.02,3e-05,6620,-2.160717599093914,-0.020190335856750608,0.0053616795,0.6586615,0.6137748956680298,0.1,0.19365234375,5.886100950092077,,
6479,664,25.543751599999997,2719744,419,95.05,3e-05,6630,-2.143234391510487,-0.020207559104892425,0.005665566,0.5291663,0.5824555158615112,0.1,0.2197021484375,4.833359002321958,,
6489,665,25.828195060000002,2723840,419,94.99,3e-05,6640,-2.1513505071401595,-0.02042520542818238,0.0055657015,0.5437824,1.0190924406051636,0.1,0.2139404296875,6.025368840247393,,
6498,666,26.986525609999997,2727936,419,93.7,3e-05,6650,-2.155374066531658,-0.019806468303431756,0.0043815295,0.5934799,1.134809970855713,0.1,0.195849609375,7.043375491350889,,
6508,667,28.090635309999996,2732032,419,91.69,3e-05,6660,-2.137937805056572,-0.018930906933383083,0.005766414,0.43553942,0.7719197869300842,0.1,0.19912109375,6.364187306910753,,
6518,668,28.103941280000004,2736128,419,92.39,3e-05,6670,-2.14417175501585,-0.022361087339231745,0.005094716,0.6335046,0.694371223449707,0.1,0.202880859375,5.139132085442543,,
6527,669,28.819515150000008,2740224,419,93.09,3e-05,6680,-2.1561277881264687,-0.020678582359687427,0.004965664,0.5513808,0.8570422530174255,0.1,0.2064697265625,6.041514666378498,,
,,,2744320,,,3e-05,6690,-2.149825666844845,-0.019961703744047554,0.006941979,0.5387603,0.4255460798740387,0.1,0.223681640625,3.702198877930641,99.6,23.653643798828124
6538,670,27.4641483,2744320,419,94.37,,,,,,,,,,,,
6548,671,27.613115990000004,2748416,419,93.8,3e-05,6700,-2.166534125804901,-0.022110579094442074,0.0069837393,0.65608263,0.4562986493110657,0.1,0.2678466796875,3.7018275391310453,,
6557,672,27.551816750000004,2752512,419,92.74,3e-05,6710,-2.1470350548624992,-0.02167244832671713,0.005985073,0.69400316,0.49481916427612305,0.1,0.234619140625,4.123085507005453,,
6567,673,27.706368850000004,2756608,419,91.45,3e-05,6720,-2.172075463831425,-0.021209492968046105,0.005706964,0.54353523,0.6552729606628418,0.1,0.23466796875,4.214442951604724,,
6576,674,26.162147320000003,2760704,419,93.74,3e-05,6730,-2.1573331758379934,-0.01988380182010587,0.0053678933,0.41710514,0.7268327474594116,0.1,0.1887939453125,5.6048952460289,,
6586,675,26.425973289999998,2764800,419,95.26,3e-05,6740,-2.176414842903614,-0.021001176493882667,0.0053910837,0.5786946,0.47644174098968506,0.1,0.2195068359375,4.002673346176744,,
6596,676,26.984974969999993,2768896,419,94.6,3e-05,6750,-2.162355875968933,-0.020949267435935327,0.0054047387,0.6605481,0.6884649395942688,0.1,0.197265625,4.621536023914814,,
6605,677,26.73997121,2772992,419,93.96,3e-05,6760,-2.156222815811634,-0.01743151252885582,0.0045237374,0.6764306,0.9695388674736023,0.1,0.17763671875,7.673652250319719,,
6615,678,27.064590789999997,2777088,419,93.36,3e-05,6770,-2.1483416080474855,-0.020319363556336612,0.005226026,0.6664098,0.7282130122184753,0.1,0.1892333984375,6.066556437313556,,
6624,679,27.578859359999996,2781184,419,92.23,3e-05,6780,-2.145196881890297,-0.018543230486102402,0.0053885235,0.5489115,0.5813536047935486,0.1,0.1998291015625,5.564183556288481,,
,,,2785280,,,3e-05,6790,-2.1450537487864496,-0.02105504436476622,0.0055192965,0.588306,0.47417163848876953,0.1,0.2125732421875,3.858273908123374,91.8,22.121871185302734
6635,680,25.77904672,2785280,419,93.68,,,,,,,,,,,,
6645,681,26.42562879,2789376,419,93.55,3e-05,6800,-2.15759417116642,-0.0221223937231116,0.0059653074,0.6768844,0.7146030068397522,0.1,0.2197021484375,5.386770804226399,,
6654,682,27.102481460000003,2793472,419,92.81,3e-05,6810,-2.136797469854355,-0.02083671931613935,0.0056103887,0.6638254,0.8173665404319763,0.1,0.199072265625,5.431285365670919,,
6664,683,26.38682433,2797568,419,93.84,3e-05,6820,-2.1721753388643266,-0.02003472670039628,0.0051953495,0.3810622,0.8982766270637512,0.1,0.1859619140625,8.45595574080944,,
6674,684,25.83885687,2801664,419,94.79,3e-05,6830,-2.1585535585880278,-0.018918607076921036,0.0047632745,0.47202522,1.0269386768341064,0.1,0.1876953125,7.571472866088152,,
6683,685,26.981507239999992,2805760,419,94.68,3e-05,6840,-2.1506088390946387,-0.019463008616003207,0.0050751762,0.6003323,0.837117075920105,0.1,0.195263671875,6.773502054810524,,
6693,686,27.686610269999996,2809856,419,94.23,3e-05,6850,-2.137274493277073,-0.021379944452201018,0.0059706774,0.5735743,0.5617801547050476,0.1,0.21552734375,4.266580977290869,,
6703,687,27.73512135,2813952,419,94.62,3e-05,6860,-2.148146304488182,-0.02067330419376958,0.0058791162,0.6785866,0.6365028619766235,0.1,0.2289306640625,5.306348901242018,,
6712,688,26.688932840000003,2818048,419,96.07,3e-05,6870,-2.139699400961399,-0.021468144732352812,0.0058373273,0.5886842,0.5078781843185425,0.1,0.23017578125,4.5023490127176045,,
6722,689,27.700514930000004,2822144,419,93.59,3e-05,6880,-2.1568424314260484,-0.021919122294639236,0.0062709954,0.6357855,0.45276597142219543,0.1,0.238818359375,4.008946700394153,,
,,,2826240,,,3e-05,6890,-2.106158559024334,-0.02120133857242763,0.006697341,0.67525584,0.5396310091018677,0.1,0.2234130859375,5.177034106105566,87.0,33.478980255126956
6732,690,28.723711099999996,2826240,419,91.75,,,,,,,,,,,,
6742,691,27.197028539999998,2830336,419,93.77,3e-05,6900,-2.1306841000914574,-0.01800919489105581,0.0049566273,0.36607134,0.8934804797172546,0.1,0.222509765625,6.787984801828861,,
6752,692,27.039120120000007,2834432,419,94.31,3e-05,6910,-2.1508735701441766,-0.01822998690768145,0.0049244976,0.5694503,0.8965843915939331,0.1,0.207470703125,7.5656234756112095,,
6762,693,27.513177539999997,2838528,419,94.14,3e-05,6920,-2.153703141212463,-0.01866017534630373,0.0051104445,0.71116626,0.7937250137329102,0.1,0.1875,6.464581900089979,,
6771,694,27.348184489999998,2842624,419,95.36,3e-05,6930,-2.100762502849102,-0.020917408118839374,0.0055830404,0.53182375,0.7700873017311096,0.1,0.2159423828125,5.292318479716778,,
6781,695,27.80585166,2846720,419,93.63,3e-05,6940,-2.1471507400274277,-0.02170315917028347,0.006085012,0.6559694,0.628865122795105,0.1,0.22626953125,4.7752881109714505,,
6791,696,27.59049731,2850816,419,92.96,3e-05,6950,-2.116898752748966,-0.019856430951040237,0.0052094385,0.6165602,0.7689851522445679,0.1,0.21103515625,5.855914117395878,,
6800,697,27.19585528,2854912,419,94.22,3e-05,6960,-2.1203886955976485,-0.020554426197486465,0.005422301,0.5783893,0.7223719358444214,0.1,0.2040283203125,5.9454430036246775,,
6810,698,27.564847320000002,2859008,419,94.02,3e-05,6970,-2.1542053312063216,-0.020418824089574628,0.005857966,0.7157749,0.750850260257721,0.1,0.2075927734375,5.472025837749243,,
6820,699,28.80276544,2863104,419,92.24,3e-05,6980,-2.1616469368338587,-0.02041971827420639,0.0057725823,0.6673331,0.6681790351867676,0.1,0.2160888671875,5.443632380664349,,
,,,2867200,,,3e-05,6990,-2.1243909031152723,-0.021192625683033837,0.006273752,0.61769766,0.40110936760902405,0.1,0.2288330078125,4.212632023915648,93.6,28.685895919799805
6830,700,28.17017399,2867200,419,92.34,,,,,,,,,,,,
6840,701,27.63457351,2871296,419,93.13,3e-05,7000,-2.1698846876621247,-0.0218135626957519,0.008197635,0.5240464,0.42647239565849304,0.1,0.2551513671875,4.110797584429383,,
6849,702,27.359472999999998,2875392,419,93.28,3e-05,7010,-2.1705266132950785,-0.02003315950569231,0.0053502643,0.5728018,0.8470655679702759,0.1,0.2075927734375,6.161897829174995,,
6859,703,26.45405354,2879488,419,94.53,3e-05,7020,-2.199763576686382,-0.020631351451447698,0.0060765436,0.59750485,0.8002678155899048,0.1,0.2298095703125,5.01882159113884,,
6869,704,26.61324465,2883584,419,95.63,3e-05,7030,-2.143920788168907,-0.019282307670800948,0.004909342,0.5350006,0.7779059410095215,0.1,0.2068359375,6.11664547175169,,
6879,705,26.960047640000003,2887680,419,94.7,3e-05,7040,-2.1589667201042175,-0.02114771104825195,0.0061494894,0.6733437,0.7263159155845642,0.1,0.221533203125,4.9888261899352075,,
6888,706,26.961859360000002,2891776,419,93.56,3e-05,7050,-2.1516738340258597,-0.02082395366160199,0.005345133,0.6423483,0.7374081015586853,0.1,0.20703125,5.4460474625229836,,
6898,707,26.61505025,2895872,419,92.86,3e-05,7060,-2.1891708105802534,-0.02315814511384815,0.0060235383,0.65362525,0.47854316234588623,0.1,0.2485595703125,3.924327380210161,,
6907,708,27.081278030000004,2899968,419,91.48,3e-05,7070,-2.1559550270438192,-0.021504320780513807,0.0059005907,0.7453208,0.565097987651825,0.1,0.2180419921875,5.268511279672384,,
6917,709,27.332372780000004,2904064,419,92.28,3e-05,7080,-2.166669322550297,-0.021421183514758014,0.0053728535,0.62080276,0.7259608507156372,0.1,0.205810546875,5.065499484539032,,
,,,2908160,,,3e-05,7090,-2.1605904713273048,-0.019934165588347243,0.0059990482,0.5061145,0.5787718892097473,0.1,0.2217041015625,4.718711075931788,102.0,24.351826477050782
6928,710,28.132508279999996,2908160,419,92.91,,,,,,,,,,,,
6937,711,27.46555652,2912256,419,95.09,3e-05,7100,-2.1513717740774156,-0.02185920312185772,0.006239949,0.646364,0.42456790804862976,0.1,0.2475341796875,3.5785233307629825,,
6947,712,27.101569769999998,2916352,419,95.48,3e-05,7110,-2.1884745746850967,-0.022064587945351377,0.0050713643,0.62631786,0.6119799017906189,0.1,0.2076171875,5.2482882857322695,,
6957,713,27.093620459999997,2920448,419,93.52,3e-05,7120,-2.153041586279869,-0.02003765740664676,0.006046964,0.67595726,0.5042027235031128,0.1,0.239697265625,3.5289169266819953,,
6966,714,27.596139729999994,2924544,419,93.01,3e-05,7130,-2.1567736834287645,-0.021999726453213953,0.0056807823,0.59784275,0.6682083010673523,0.1,0.22490234375,5.585622783005237,,
6976,715,27.911676209999996,2928640,419,91.88,3e-05,7140,-2.1713795945048333,-0.020821552889538,0.0056795366,0.739396,0.5969566106796265,0.1,0.22197265625,4.347499610483647,,
6985,716,28.10520318,2932736,419,92.13,3e-05,7150,-2.1664848640561103,-0.02131659047299763,0.005813298,0.5488235,0.6019190549850464,0.1,0.2178955078125,4.834028185158968,,
6995,717,27.212932209999998,2936832,419,93.62,3e-05,7160,-2.1502011507749557,-0.020750140972086228,0.0056978576,0.69088644,0.3837254047393799,0.1,0.2142333984375,3.8193567510694266,,
7005,718,27.913976520000002,2940928,419,93.76,3e-05,7170,-2.1472376838326452,-0.02142963169462746,0.0060919942,0.5567814,0.4603261947631836,0.1,0.229736328125,3.727525535225868,,
7014,719,28.013901330000003,2945024,419,92.94,3e-05,7180,-2.145009943842888,-0.021963773404422682,0.006305704,0.67202103,0.5099182724952698,0.1,0.2176025390625,4.399217062443495,,
,,,2949120,,,3e-05,7190,-2.135593408346176,-0.020902900060173125,0.0063166283,0.5283953,0.48767051100730896,0.1,0.2303955078125,4.547943114116788,95.8,26.69839973449707
7025,720,27.555882940000007,2949120,419,92.02,,,,,,,,,,,,
7034,721,26.98781098,2953216,419,93.93,3e-05,7200,-2.122477914392948,-0.02003414070350118,0.0055819615,0.5822514,0.617474377155304,0.1,0.2216796875,4.547239446640015,,
7044,722,26.548063519999996,2957312,419,95.08,3e-05,7210,-2.1575635030865667,-0.01760375504964031,0.0043428894,0.5594708,1.1379680633544922,0.1,0.186279296875,8.214929929375648,,
7054,723,26.385914569999997,2961408,419,95.51,3e-05,7220,-2.1587035790085793,-0.020349965718924067,0.0053155045,0.60075295,0.8511977791786194,0.1,0.201025390625,6.144222650676966,,
7063,724,27.437476920000005,2965504,419,94.56,3e-05,7230,-2.163134889304638,-0.019837804438429883,0.005363871,0.57605004,0.5071635246276855,0.1,0.1978759765625,5.4742859594523905,,
7073,725,26.779554729999994,2969600,419,92.85,3e-05,7240,-2.1382865443825723,-0.01962052578746807,0.0051875594,0.47258055,0.6689431667327881,0.1,0.215576171875,6.835052908957005,,
7083,726,25.79267659,2973696,419,93.08,3e-05,7250,-2.120782494544983,-0.018725353767513296,0.0046728607,0.44065505,1.0498440265655518,0.1,0.1812255859375,8.971674843132496,,
7092,727,26.394803249999995,2977792,419,94.3,3e-05,7260,-2.1543415978550913,-0.0203585343901068,0.005935162,0.6347875,0.7934291362762451,0.1,0.2141357421875,5.498513616621494,,
7102,728,27.602065160000002,2981888,419,94.16,3e-05,7270,-2.1370115712285043,-0.0206409477541456,0.005545778,0.49534816,0.6816531419754028,0.1,0.2078125,6.282683647423982,,
7112,729,27.46237075,2985984,419,93.94,3e-05,7280,-2.1289007857441904,-0.02098905169114005,0.0053858273,0.7001549,0.6551728844642639,0.1,0.2115966796875,4.8910532489418985,,
,,,2990080,,,3e-05,7290,-2.1344759970903397,-0.017203449169755913,0.0043341527,0.6331173,1.1239433288574219,0.1,0.1727294921875,9.41276554018259,93.6,28.451163291931152
7122,730,27.455502659999997,2990080,419,93.23,,,,,,,,,,,,
7132,731,27.337873730000002,2994176,419,94.46,3e-05,7300,-2.1265161767601968,-0.01813099543651333,0.005712865,0.54173017,0.9693971872329712,0.1,0.1865966796875,6.705207276344299,,
7142,732,27.341558369999998,2998272,419,95.44,3e-05,7310,-2.137114465236664,-0.019925913794577355,0.0052701067,0.5132067,0.8253325819969177,0.1,0.207763671875,5.992754320800304,,
7151,733,27.41436359999999,3002368,419,93.36,3e-05,7320,-2.137116065621376,-0.020564116377499886,0.0062091528,0.5731885,0.6214513778686523,0.1,0.210546875,5.489907632023096,,
7161,734,28.123629130000005,3006464,419,93.4,3e-05,7330,-2.152114783227444,-0.02073824481049087,0.0056774635,0.66977346,0.5590775609016418,0.1,0.2406494140625,5.424201001226902,,
7171,735,27.24356001,3010560,419,94.96,3e-05,7340,-2.116133999824524,-0.021428013464901596,0.0068633268,0.6323104,0.5873041749000549,0.1,0.242236328125,5.148486496508122,,
7180,736,26.79674058,3014656,419,95.26,3e-05,7350,-2.1260641396045683,-0.02067582541203592,0.0054221814,0.5469371,0.7490159869194031,0.1,0.217578125,6.829648495465517,,
7190,737,27.75190558,3018752,419,93.86,3e-05,7360,-2.12748634070158,-0.02233394261857029,0.0060883146,0.70921636,0.5535104274749756,0.1,0.2201171875,4.2761376716196535,,
7199,738,29.16847048,3022848,419,92.44,3e-05,7370,-2.1245142623782156,-0.0204003089456819,0.0065416615,0.28932387,0.4892953336238861,0.1,0.2434814453125,4.48666536398232,,
7209,739,29.05446018,3026944,419,92.4,3e-05,7380,-2.1281203225255014,-0.022207083918328863,0.0072152936,0.62618804,0.7378790974617004,0.1,0.25029296875,5.041863134503364,,
,,,3031040,,,3e-05,7390,-2.0901225566864015,-0.022304912890831474,0.0062303054,0.56737,0.4290770888328552,0.1,0.2406982421875,3.9711355596780775,97.8,27.277816772460938
7220,740,28.68501254,3031040,419,92.03,,,,,,,,,,,,
7229,741,27.73973818,3035136,419,93.35,3e-05,7400,-2.121291859447956,-0.019048276145622368,0.0051070633,0.546191,0.7343030571937561,0.1,0.2062255859375,6.312670118361711,,
7239,742,27.00120279,3039232,419,93.8,3e-05,7410,-2.086330010741949,-0.020025815174449235,0.0048356345,0.61645734,0.8918441534042358,0.1,0.1895263671875,5.5825522221624855,,
7249,743,27.011342940000006,3043328,419,94.81,3e-05,7420,-2.108085334300995,-0.0195085778250359,0.005892342,0.5514133,0.5186426639556885,0.1,0.21572265625,4.832544153183699,,
7258,744,27.38982536,3047424,419,94.6,3e-05,7430,-2.107903015613556,-0.0210690787731437,0.005565436,0.4805224,0.6158483028411865,0.1,0.22412109375,4.893805641680956,,
7268,745,28.55544228,3051520,419,91.38,3e-05,7440,-2.0879386447370054,-0.021260929256095552,0.0050646197,0.60122335,0.9078836441040039,0.1,0.2201904296875,5.335154608637095,,
7277,746,28.07905128,3055616,419,91.38,3e-05,7450,-2.094725471735001,-0.019966600809129886,0.0060040713,0.64489996,0.5945363640785217,0.1,0.217333984375,4.35011877566576,,
7287,747,27.405542859999997,3059712,419,93.2,3e-05,7460,-2.067502733319998,-0.019306968155433424,0.005686963,0.6395478,1.0041841268539429,0.1,0.2158203125,6.67286282107234,,
7297,748,27.432209950000004,3063808,419,93.91,3e-05,7470,-2.091133786737919,-0.020081419353664386,0.0063560987,0.5056042,0.7686452865600586,0.1,0.2232177734375,5.357864522188902,,
7306,749,27.99127968,3067904,419,93.86,3e-05,7480,-2.0833041846752165,-0.020940344734117388,0.0061592474,0.5978404,0.6558972597122192,0.1,0.2346435546875,4.2983117118477825,,
,,,3072000,,,3e-05,7490,-2.073826342076063,-0.022187967211357316,0.006536764,0.64085245,0.49006417393684387,0.1,0.2360595703125,4.248385138809681,89.2,33.60016441345215
7317,750,28.211463460000004,3072000,419,93.79,,,,,,,,,,,,
7326,751,28.1783059,3076096,419,93.77,3e-05,7500,-2.0217304788529873,-0.02034898928250186,0.0060687796,0.655795,0.4820941090583801,0.1,0.2291259765625,4.548899541050195,,
7336,752,27.58630537,3080192,419,94.6,3e-05,7510,-2.086113967001438,-0.021540241045295262,0.0065204846,0.63746977,0.4663630723953247,0.1,0.2364013671875,3.372960549592972,,
7346,753,27.475349969999993,3084288,419,94.35,3e-05,7520,-2.103264865279198,-0.020970771671272814,0.006326194,0.5542519,0.5706475973129272,0.1,0.2290771484375,4.794751350209117,,
7355,754,27.32088275999999,3088384,419,94.0,3e-05,7530,-2.0899471238255503,-0.021228802429686767,0.005917959,0.5948243,0.5632800459861755,0.1,0.2267822265625,4.670218638330698,,
7365,755,27.92625653,3092480,419,93.43,3e-05,7540,-2.0958077907562256,-0.02110842316469643,0.004896193,0.5700425,0.9541249871253967,0.1,0.205322265625,6.344643250107765,,
7375,756,28.64301215,3096576,419,92.63,3e-05,7550,-2.0623478829860686,-0.016977488022530452,0.0050977166,0.65006334,0.6053646802902222,0.1,0.180419921875,6.408550600707531,,
7384,757,28.107211779999997,3100672,419,93.18,3e-05,7560,-2.064272852987051,-0.021878321512485855,0.006924281,0.6069977,0.4889058470726013,0.1,0.2397216796875,4.130258621275425,,
7394,758,28.225395320000004,3104768,419,92.38,3e-05,7570,-2.1007968999445437,-0.020684973389143123,0.005381724,0.7102666,0.6089202165603638,0.1,0.2369140625,4.620119335502386,,
7403,759,28.029436399999998,3108864,419,93.17,3e-05,7580,-2.057906909286976,-0.020423467009095475,0.005852447,0.58666945,0.5720412135124207,0.1,0.214111328125,4.273325282335281,,
,,,3112960,,,3e-05,7590,-2.050494572520256,-0.020773403043858708,0.0069621266,0.641325,0.33245742321014404,0.1,0.2494873046875,2.91726859472692,95.0,28.75527000427246
7414,760,27.77618604,3112960,419,94.04,,,,,,,,,,,,
7424,761,27.597218209999998,3117056,419,94.49,3e-05,7600,-2.0674892857670786,-0.02232719094317872,0.006392348,0.61440694,0.47633039951324463,0.1,0.2650390625,3.852116319164634,,
7433,762,28.50191026,3121152,419,93.64,3e-05,7610,-2.0570470228791238,-0.022200798729318193,0.0068207635,0.64783806,0.4721841514110565,0.1,0.2400390625,4.300308986008167,,
7443,763,29.204879210000005,3125248,419,93.08,3e-05,7620,-2.067460146546364,-0.017922878274112007,0.006205268,0.6757384,0.5946399569511414,0.1,0.235009765625,4.141923419386148,,
7452,764,29.126680400000005,3129344,419,92.29,3e-05,7630,-2.042632269859314,-0.01991683429805562,0.005862167,0.44134897,0.5873264670372009,0.1,0.208544921875,5.685542293637991,,
7462,765,28.924921919999996,3133440,419,93.26,3e-05,7640,-2.02678674608469,-0.02163821199501399,0.0066787777,0.75504655,0.46665146946907043,0.1,0.224609375,3.3734141528606414,,
7472,766,28.68949886,3137536,419,93.87,3e-05,7650,-2.011419590562582,-0.020644489143160173,0.0073647765,0.6962795,0.36793428659439087,0.1,0.2490966796875,2.978562042862177,,
7481,767,27.796147540000007,3141632,419,94.11,3e-05,7660,-1.9999664761126041,-0.019941666701924987,0.0057106325,0.6126667,0.4465782046318054,0.1,0.2142578125,4.011562366038561,,
7491,768,28.942989790000002,3145728,419,92.48,3e-05,7670,-2.0699045971035956,-0.020204795245081186,0.0048014354,0.62383765,0.7188836336135864,0.1,0.2079345703125,5.506606476008892,,
7500,769,29.373957559999997,3149824,419,91.95,3e-05,7680,-2.0379771143198013,-0.019839034957112745,0.0068734353,0.6215716,0.299949049949646,0.1,0.229931640625,2.7296720799058676,,
,,,3153920,,,3e-05,7690,-2.049192653596401,-0.019423514456138945,0.0054573407,0.59012395,0.5964378118515015,0.1,0.208740234375,5.144004889577627,96.4,28.11288661956787
7511,770,29.25542349,3153920,419,92.29,,,,,,,,,,,,
7521,771,29.077365949999997,3158016,419,93.13,3e-05,7700,-2.072687340527773,-0.01910379535256652,0.0049526384,0.5758901,0.5385540127754211,0.1,0.183837890625,4.24866508692503,,
7530,772,29.72021746,3162112,419,92.81,3e-05,7710,-2.059530998766422,-0.020677285703277447,0.00550035,0.5892236,0.5499857664108276,0.1,0.203369140625,4.887228680402041,,
7540,773,29.072334109999996,3166208,419,93.13,3e-05,7720,-2.0276886992156506,-0.02063260554205044,0.0058077713,0.50369215,0.45650678873062134,0.1,0.205126953125,4.234193013980985,,
7549,774,29.10738894,3170304,419,94.62,3e-05,7730,-2.0390814512968065,-0.02071992139390204,0.0055249264,0.633335,0.5526350140571594,0.1,0.218701171875,5.081825156509876,,
7559,775,29.201018719999997,3174400,419,93.64,3e-05,7740,-2.0491104133427145,-0.018503343386691996,0.0061243996,0.73063666,0.41200000047683716,0.1,0.209326171875,4.032235784456134,,
7569,776,28.46765174,3178496,419,93.02,3e-05,7750,-2.0264431037008763,-0.01818655258684885,0.005701176,0.5938243,0.6222880482673645,0.1,0.21513671875,5.614011234790087,,
7578,777,28.672428489999998,3182592,419,92.33,3e-05,7760,-2.051252643018961,-0.019030899132485502,0.0056996252,0.6661315,0.8563473224639893,0.1,0.203125,5.266955592483282,,
7588,778,28.370134049999997,3186688,419,91.7,3e-05,7770,-2.0197865165770055,-0.02115669808408711,0.005789699,0.5919977,0.45497560501098633,0.1,0.220556640625,4.310385083407164,,
7597,779,28.16585553,3190784,419,90.52,3e-05,7780,-2.0580572202801704,-0.019845740948221648,0.0051623825,0.67577505,0.6414779424667358,0.1,0.2093505859375,5.9821106873452665,,
,,,3194880,,,3e-05,7790,-2.03958061337471,-0.020094947406323626,0.005761059,0.55802363,0.473367303609848,0.1,0.214404296875,4.563384304195642,91.2,28.121445846557616
7608,780,27.866559390000003,3194880,419,92.98,,,,,,,,,,,,
7617,781,28.25454542,3198976,419,94.59,3e-05,7800,-2.036149099469185,-0.020961746966349892,0.005850752,0.49100614,0.4829593002796173,0.1,0.2156982421875,5.1557167746126655,,
7627,782,28.20985701,3203072,419,95.34,3e-05,7810,-2.0312192641198634,-0.0208569206064567,0.0060015013,0.5205174,0.5099159479141235,0.1,0.2197509765625,5.894162052869797,,
7637,783,28.626450059999993,3207168,419,92.31,3e-05,7820,-2.0186937287449838,-0.018385491432854905,0.005927571,0.553966,0.5231490731239319,0.1,0.20556640625,5.142530494183302,,
7646,784,29.769595629999998,3211264,419,90.02,3e-05,7830,-2.003716903924942,-0.021376423846231774,0.0057374462,0.6326684,0.6901750564575195,0.1,0.223583984375,4.985801078379154,,
7656,785,28.849451970000004,3215360,419,93.02,3e-05,7840,-1.9988952204585075,-0.01972295499581378,0.005657609,0.60204476,0.8214766383171082,0.1,0.2040283203125,6.572149135917425,,
7666,786,29.25607507,3219456,419,93.32,3e-05,7850,-2.002371871471405,-0.019332016725093125,0.005055427,0.66175777,0.7261009812355042,0.1,0.194482421875,5.183089427649975,,
7675,787,30.14266252,3223552,419,91.02,3e-05,7860,-2.034626293927431,-0.020227855240227653,0.0057188664,0.68105423,0.8300763964653015,0.1,0.2042724609375,4.866673836112023,,
